"teamid","state","city","number"
3307,"CA","Fresno","5"
3307,"TX","Houston","1"
3307,"WY","Laramie","7"
3307,"NM","Las Cruces","3"
3307,"NV","Las Vegas","19"
3307,"UT","Logan","2"
3307,"TX","Lubbock","4"
3307,"WI","Milwaukee","1"
3307,"OK","Norman","2"
3307,"UT","Provo","1"
3307,"NV","Reno","2"
3307,"UT","Salt Lake City","2"
3307,"CA","San Diego","8"
3307,"CA","San Jose","3"
3307,"CA","Stanford","1"
3307,"AZ","Tempe","2"
3307,"AZ","Tucson","1"
3307,"CO","USAF Academy","1"
3308,"TX","Abilene","1"
3308,"NM","Albuquerque","9"
3308,"IA","Ames","1"
3308,"MI","Ann Arbor","1"
3308,"CA","Bakersfield","4"
3308,"ID","Boise","2"
3308,"NY","Bronx","1"
3308,"MD","College Park","1"
3308,"CO","Denver","1"
3308,"TX","Edinburg","2"
3308,"TX","El Paso","9"
3308,"ND","Fargo","1"
3308,"CA","Fresno","3"
3308,"CA","Fullerton","1"
3308,"HI","Honolulu","2"
3308,"CA","Irvine","1"
3308,"MO","Kansas City","3"
3308,"NM","Las Cruces","55"
3308,"NV","Las Vegas","7"
3308,"UT","Logan","3"
3308,"CA","Long Beach","2"
3308,"CA","Los Angeles","1"
3308,"KS","Manhattan","1"
3308,"FL","Miami","1"
3308,"ID","Moscow","5"
3308,"AZ","Phoenix","4"
3308,"NV","Reno","3"
3308,"CA","Riverside","2"
3308,"LA","Ruston","3"
3308,"CA","Sacramento","1"
3308,"UT","Salt Lake City","1"
3308,"TX","San Antonio","2"
3308,"CA","San Jose","2"
3308,"CA","San Luis Obispo","2"
3308,"CA","Santa Barbara","1"
3308,"WA","Seattle","4"
3308,"AZ","Tempe","1"
3308,"AZ","Tucson","3"
3309,"TX","Abilene","4"
3309,"IA","Ames","2"
3309,"TX","Arlington","1"
3309,"TX","Austin","1"
3309,"CA","Bakersfield","1"
3309,"LA","Baton Rouge","3"
3309,"TX","Beaumont","4"
3309,"CO","Boulder","1"
3309,"KY","Bowling Green","1"
3309,"OH","Cincinnati","1"
3309,"AR","Conway","4"
3309,"FL","Coral Gables","2"
3309,"TX","Corpus Christi","6"
3309,"TX","Denton","1"
3309,"CO","Denver","1"
3309,"IA","Des Moines","1"
3309,"TX","Edinburg","1"
3309,"AR","Fayetteville","2"
3309,"TX","Fort Worth","1"
3309,"LA","Grambling","1"
3309,"LA","Hammond","4"
3309,"MS","Hattiesburg","2"
3309,"AR","Hot Springs","1"
3309,"TX","Houston","4"
3309,"TX","Huntsville","3"
3309,"MS","Jackson","1"
3309,"AL","Jacksonville","1"
3309,"AR","Jonesboro","1"
3309,"TX","Katy","3"
3309,"GA","Kennesaw","1"
3309,"LA","Lafayette","3"
3309,"LA","Lake Charles","3"
3309,"AR","Little Rock","1"
3309,"TX","Lubbock","3"
3309,"AL","Mobile","1"
3309,"TN","Murfreesboro","1"
3309,"KY","Murray","1"
3309,"SC","Myrtle Beach","1"
3309,"TX","Nacogdoches","4"
3309,"LA","Natchitoches","4"
3309,"LA","New Orleans","60"
3309,"UT","Orem","1"
3309,"MS","Oxford","1"
3309,"AZ","Phoenix","1"
3309,"AR","Pine Bluff","1"
3309,"PA","Pittsburgh","1"
3309,"LA","Ruston","1"
3309,"TX","San Antonio","2"
3309,"TX","San Marcos","1"
3309,"NJ","South Orange","1"
3309,"MS","Starkville","1"
3309,"OK","Stillwater","1"
3309,"LA","Thibodaux","7"
3309,"AL","Troy","1"
3309,"OK","Tulsa","2"
3309,"AL","Tuscaloosa","2"
3310,"OH","Akron","1"
3310,"NY","Albany","7"
3310,"IA","Ames","1"
3310,"MI","Ann Arbor","2"
3310,"OH","Athens","1"
3310,"MD","Baltimore","3"
3310,"PA","Bethlehem","1"
3310,"OH","Bowling Green","1"
3310,"CT","Bridgeport","1"
3310,"NY","Bronx","2"
3310,"NY","Buffalo","13"
3310,"IL","Chicago","2"
3310,"OH","Cleveland","1"
3310,"MD","College Park","1"
3310,"MI","Detroit","1"
3310,"CT","Fairfield","9"
3310,"CT","Hamden","7"
3310,"NY","Hamilton","1"
3310,"NH","Hanover","1"
3310,"NY","Hempstead","1"
3310,"NY","Ithaca","1"
3310,"NJ","Jersey City","4"
3310,"OH","Kent","1"
3310,"NV","Las Vegas","1"
3310,"NJ","Lawrence Township","1"
3310,"NJ","Lawrenceville","7"
3310,"PA","Lewisburg","2"
3310,"NY","Lewiston","7"
3310,"NY","Loudonville","7"
3310,"TX","Lubbock","1"
3310,"WV","Morgantown","1"
3310,"TX","Nacogdoches","1"
3310,"NY","New Rochelle","7"
3310,"NY","Niagara Falls","75"
3310,"NY","Niagara University","5"
3310,"NY","Olean","1"
3310,"PA","Philadelphia","2"
3310,"NJ","Piscataway","1"
3310,"PA","Pittsburgh","1"
3310,"NY","Poughkeepsie","8"
3310,"NY","Riverdale","5"
3310,"MI","Rochester","2"
3310,"SC","Rock Hill","3"
3310,"MA","Springfield","3"
3310,"NY","St. Bonaventure","5"
3310,"NY","Syracuse","4"
3310,"NY","Vestal","1"
3310,"DC","Washington","1"
3310,"CT","West Hartford","1"
3310,"NJ","West Long Branch","4"
3310,"OH","Youngstown","1"
3310,"MI","Ypsilanti","1"
3311,"TX","Abilene","1"
3311,"NM","Albuquerque","1"
3311,"IA","Ames","1"
3311,"AK","Anchorage","2"
3311,"TX","Arlington","1"
3311,"GA","Atlanta","1"
3311,"AL","Auburn","1"
3311,"LA","Baton Rouge","4"
3311,"TX","Beaumont","8"
3311,"IN","Bloomington","1"
3311,"MO","Cape Girardeau","1"
3311,"IL","Chicago","1"
3311,"TX","College Station","1"
3311,"AR","Conway","5"
3311,"TX","Corpus Christi","5"
3311,"TX","Dallas","1"
3311,"FL","DeLand","1"
3311,"TX","Denton","1"
3311,"OR","Eugene","2"
3311,"AR","Fayetteville","1"
3311,"TX","Fort Worth","1"
3311,"LA","Grambling","1"
3311,"LA","Hammond","4"
3311,"MS","Hattiesburg","2"
3311,"TX","Houston","2"
3311,"TX","Huntsville","5"
3311,"AL","Jacksonville","1"
3311,"FL","Jacksonville","4"
3311,"AR","Jonesboro","1"
3311,"TX","Katy","7"
3311,"LA","Lake Charles","5"
3311,"AR","Little Rock","1"
3311,"TX","Lubbock","3"
3311,"TN","Memphis","1"
3311,"LA","Monroe","3"
3311,"TX","Nacogdoches","5"
3311,"TN","Nashville","1"
3311,"LA","Natchitoches","7"
3311,"LA","New Orleans","9"
3311,"MS","Oxford","1"
3311,"TX","Prairie View","1"
3311,"NY","Queens","1"
3311,"LA","Ruston","2"
3311,"TX","San Antonio","4"
3311,"TX","San Marcos","2"
3311,"WA","Spokane","1"
3311,"MS","Starkville","1"
3311,"NY","Stony Brook","1"
3311,"LA","Thibodaux","54"
3311,"AL","Troy","1"
3311,"OK","Tulsa","1"
3311,"AL","Tuscaloosa","1"
3311,"TX","Waco","2"
3312,"NY","Albany","1"
3312,"IA","Ames","2"
3312,"MD","Annapolis","1"
3312,"MD","Baltimore","1"
3312,"PA","Bethlehem","5"
3312,"VA","Blacksburg","1"
3312,"FL","Boca Raton","1"
3312,"MA","Boston","1"
3312,"CO","Boulder","1"
3312,"SD","Brookings","2"
3312,"NY","Brooklyn Heights","1"
3312,"VT","Burlington","2"
3312,"MA","Cambridge","3"
3312,"VA","Charlottesville","1"
3312,"IL","Chicago","6"
3312,"SC","Clemson","1"
3312,"AR","Conway","1"
3312,"FL","DeLand","5"
3312,"DE","Dover","1"
3312,"NH","Durham","1"
3312,"PA","Easton","1"
3312,"TX","Edinburg","3"
3312,"IL","Edwardsville","1"
3312,"ND","Fargo","1"
3312,"VA","Farmville","1"
3312,"AL","Florence","2"
3312,"FL","Fort Myers","8"
3312,"ND","Grand Forks","3"
3312,"NJ","Hackensack","3"
3312,"NY","Hamilton","2"
3312,"NH","Hanover","2"
3312,"NY","Hempstead","1"
3312,"TX","Houston","1"
3312,"WV","Huntington","1"
3312,"NY","Ithaca","1"
3312,"FL","Jacksonville","9"
3312,"NJ","Jersey City","1"
3312,"GA","Kennesaw","6"
3312,"RI","Kingston","2"
3312,"NJ","Lawrenceville","1"
3312,"PA","Lewisburg","2"
3312,"MA","Lowell","1"
3312,"VA","Lynchburg","2"
3312,"WI","Milwaukee","1"
3312,"MN","Minneapolis","2"
3312,"WV","Morgantown","1"
3312,"TN","Nashville","3"
3312,"NY","New York","2"
3312,"NJ","Newark","89"
3312,"UT","Orem","3"
3312,"PA","Philadelphia","3"
3312,"MD","Princess Anne","1"
3312,"RI","Providence","2"
3312,"NY","Queens","2"
3312,"VA","Richmond","1"
3312,"NY","Riverdale","1"
3312,"GA","Savannah","1"
3312,"NJ","South Orange","3"
3312,"SC","Spartanburg","3"
3312,"NY","Staten Island","3"
3312,"NY","Stony Brook","1"
3312,"PA","University Park","2"
3312,"CO","USAF Academy","1"
3312,"SD","Vermillion","1"
3312,"NY","Vestal","3"
3312,"DC","Washington","3"
3312,"NY","West Point","1"
3313,"MD","Annapolis","1"
3313,"MD","Baltimore","12"
3313,"PA","Bethlehem","2"
3313,"AL","Birmingham","2"
3313,"VA","Blacksburg","1"
3313,"FL","Boca Raton","1"
3313,"WV","Charleston","1"
3313,"VA","Charlottesville","3"
3313,"FL","Daytona Beach","6"
3313,"DE","Dover","4"
3313,"NC","Durham","2"
3313,"VA","Fairfax","3"
3313,"NC","Greensboro","7"
3313,"NC","Greenville","4"
3313,"VA","Hampton","8"
3313,"VA","Harrisonburg","1"
3313,"NY","Hempstead","1"
3313,"NC","High Point","1"
3313,"WV","Huntington","2"
3313,"LA","Lake Charles","1"
3313,"KY","Morehead","2"
3313,"TN","Nashville","1"
3313,"VA","Norfolk","76"
3313,"SC","Orangeburg","4"
3313,"MS","Oxford","1"
3313,"PA","Philadelphia","2"
3313,"MD","Princess Anne","3"
3313,"VA","Radford","2"
3313,"VA","Richmond","2"
3313,"TX","San Antonio","2"
3313,"GA","Savannah","4"
3313,"SC","Spartanburg","3"
3313,"MS","Starkville","1"
3313,"NY","Stony Brook","2"
3313,"FL","Tallahassee","3"
3313,"MD","Towson","1"
3313,"DC","Washington","4"
3313,"NJ","West Long Branch","4"
3313,"VA","Williamsburg","3"
3313,"NC","Wilmington","1"
3313,"NC","Winston-Salem","4"
3314,"GA","Atlanta","5"
3314,"BA","Bimini","1"
3314,"VA","Blacksburg","3"
3314,"MA","Boston","1"
3314,"CO","Boulder","1"
3314,"MX","Cancun","1"
3314,"NC","Chapel Hill","50"
3314,"VA","Charlottesville","3"
3314,"MA","Chestnut Hill","1"
3314,"SC","Clemson","1"
3314,"MD","College Park","3"
3314,"OH","Columbus","1"
3314,"SC","Conway","1"
3314,"FL","Coral Gables","4"
3314,"NC","Durham","10"
3314,"MI","East Lansing","1"
3314,"NC","Greensboro","11"
3314,"TN","Knoxville","1"
3314,"KY","Louisville","3"
3314,"SC","Myrtle Beach","3"
3314,"DE","Newark","1"
3314,"IN","Notre Dame","4"
3314,"PA","Pittsburgh","3"
3314,"NC","Raleigh","5"
3314,"WA","Seattle","1"
3314,"WA","Spokane","1"
3314,"VI","St. Thomas","1"
3314,"CA","Stanford","1"
3314,"CT","Storrs","2"
3314,"NY","Syracuse","3"
3314,"FL","Tallahassee","4"
3314,"AL","Tuscaloosa","1"
3314,"PA","University Park","1"
3314,"TX","Waco","1"
3314,"NC","Winston-Salem","2"
3315,"IA","Ames","3"
3315,"CO","Boulder","2"
3315,"KY","Bowling Green","1"
3315,"MT","Bozeman","6"
3315,"SD","Brookings","3"
3315,"UT","Cedar City","3"
3315,"IA","Cedar Falls","4"
3315,"WA","Cheney","3"
3315,"IL","Chicago","1"
3315,"SC","Clemson","1"
3315,"TX","College Station","1"
3315,"AR","Conway","1"
3315,"OR","Corvallis","1"
3315,"TX","Dallas","1"
3315,"FL","DeLand","1"
3315,"CO","Denver","1"
3315,"IA","Des Moines","3"
3315,"TX","Edinburg","1"
3315,"OR","Eugene","1"
3315,"ND","Fargo","2"
3315,"AZ","Flagstaff","3"
3315,"CO","Fort Collins","1"
3315,"ND","Grand Forks","46"
3315,"CO","Greeley","2"
3315,"WI","Green Bay","1"
3315,"IA","Iowa City","3"
3315,"RI","Kingston","1"
3315,"KS","Lawrence","1"
3315,"TX","Lubbock","1"
3315,"IL","Macomb","2"
3315,"WI","Madison","1"
3315,"KS","Manhattan","1"
3315,"MN","Minneapolis","2"
3315,"MT","Missoula","8"
3315,"ID","Moscow","3"
3315,"LA","New Orleans","3"
3315,"IL","Normal","1"
3315,"UT","Ogden","1"
3315,"NE","Omaha","1"
3315,"UT","Orem","2"
3315,"PA","Pittsburgh","1"
3315,"ID","Pocatello","3"
3315,"OR","Portland","3"
3315,"NV","Reno","3"
3315,"CA","Sacramento","3"
3315,"CA","San Francisco","1"
3315,"SD","Sioux Falls","2"
3315,"WA","Spokane","1"
3315,"NY","Syracuse","1"
3315,"FL","Tampa","1"
3315,"AZ","Tempe","1"
3315,"OH","Toledo","1"
3315,"AZ","Tucson","1"
3315,"OK","Tulsa","1"
3315,"PA","University Park","1"
3315,"CO","USAF Academy","1"
3315,"SD","Vermillion","5"
3315,"TX","Waco","1"
3315,"MI","Ypsilanti","1"
3316,"MI","Ann Arbor","1"
3316,"GA","Athens","1"
3316,"GA","Atlanta","1"
3316,"AL","Birmingham","1"
3316,"IN","Bloomington","2"
3316,"FL","Boca Raton","2"
3316,"NC","Buies Creek","2"
3316,"VT","Burlington","2"
3316,"NC","Chapel Hill","1"
3316,"OH","Cincinnati","2"
3316,"SC","Clemson","1"
3316,"AR","Conway","1"
3316,"FL","Coral Gables","5"
3316,"FL","Daytona Beach","3"
3316,"FL","DeLand","9"
3316,"AL","Florence","2"
3316,"CO","Fort Collins","1"
3316,"FL","Fort Myers","14"
3316,"FL","Gainesville","4"
3316,"KY","Highland Heights","3"
3316,"FL","Jacksonville","75"
3316,"TN","Johnson City","3"
3316,"MO","Kansas City","1"
3316,"GA","Kennesaw","7"
3316,"NE","Lincoln","1"
3316,"VA","Lynchburg","3"
3316,"GA","Macon","8"
3316,"WI","Madison","1"
3316,"FL","Miami","1"
3316,"WV","Morgantown","2"
3316,"TN","Nashville","8"
3316,"NJ","Newark","3"
3316,"FL","Orlando","3"
3316,"MS","Oxford","2"
3316,"PA","Pittsburgh","1"
3316,"NC","Raleigh","1"
3316,"GA","Savannah","2"
3316,"SC","Spartanburg","9"
3316,"FL","Tallahassee","8"
3316,"FL","Tampa","5"
3316,"AL","Tuscaloosa","1"
3316,"NC","Winston-Salem","1"
3317,"TX","Abilene","2"
3317,"NM","Albuquerque","1"
3317,"TX","Austin","2"
3317,"CA","Bakersfield","1"
3317,"AL","Birmingham","6"
3317,"IN","Bloomington","1"
3317,"FL","Boca Raton","5"
3317,"KY","Bowling Green","4"
3317,"NC","Charlotte","5"
3317,"IL","Chicago","1"
3317,"TX","College Station","2"
3317,"AR","Conway","1"
3317,"TX","Dallas","5"
3317,"TX","Denton","80"
3317,"CO","Denver","2"
3317,"IA","Des Moines","1"
3317,"TX","Edinburg","1"
3317,"TX","El Paso","4"
3317,"TX","Frisco","3"
3317,"CO","Greeley","1"
3317,"NC","Greenville","1"
3317,"MS","Hattiesburg","3"
3317,"HI","Honolulu","2"
3317,"AR","Hot Springs","4"
3317,"TX","Houston","7"
3317,"WV","Huntington","1"
3317,"TX","Huntsville","1"
3317,"AR","Jonesboro","3"
3317,"LA","Lafayette","2"
3317,"AR","Little Rock","4"
3317,"UT","Logan","1"
3317,"KS","Manhattan","1"
3317,"FL","Miami","3"
3317,"AL","Mobile","2"
3317,"LA","Monroe","2"
3317,"TN","Murfreesboro","9"
3317,"TX","Nacogdoches","1"
3317,"LA","New Orleans","2"
3317,"NY","New Rochelle","1"
3317,"VA","Norfolk","4"
3317,"OK","Norman","1"
3317,"LA","Ruston","4"
3317,"TX","San Antonio","4"
3317,"CA","San Francisco","1"
3317,"TX","San Marcos","1"
3317,"MO","Springfield","2"
3317,"MS","Starkville","1"
3317,"OK","Stillwater","1"
3317,"CA","Stockton","1"
3317,"LA","Thibodaux","1"
3317,"AL","Troy","2"
3317,"AZ","Tucson","2"
3317,"OK","Tulsa","3"
3317,"AL","Tuscaloosa","1"
3317,"DC","Washington","1"
3318,"MA","Amherst","1"
3318,"GA","Atlanta","1"
3318,"ME","Bangor","2"
3318,"FL","Boca Raton","2"
3318,"MA","Boston","72"
3318,"NY","Bronx","1"
3318,"MA","Cambridge","2"
3318,"MX","Cancun","3"
3318,"SC","Charleston","2"
3318,"MA","Chestnut Hill","2"
3318,"NH","Durham","1"
3318,"MI","East Lansing","1"
3318,"NC","Elon","3"
3318,"OR","Eugene","1"
3318,"VA","Fairfax","3"
3318,"CT","Hamden","1"
3318,"NH","Hanover","1"
3318,"VA","Harrisonburg","11"
3318,"NY","Hempstead","7"
3318,"IA","Iowa City","1"
3318,"NV","Las Vegas","2"
3318,"KY","Lexington","1"
3318,"CA","Long Beach","1"
3318,"FL","Miami","2"
3318,"CA","Moraga","2"
3318,"MI","Mt. Pleasant","1"
3318,"LA","New Orleans","2"
3318,"DE","Newark","10"
3318,"VA","Norfolk","2"
3318,"OH","Oxford","1"
3318,"PA","Philadelphia","11"
3318,"NJ","Piscataway","1"
3318,"NY","Poughkeepsie","3"
3318,"VA","Richmond","3"
3318,"CT","Storrs","1"
3318,"NY","Syracuse","1"
3318,"MD","Towson","7"
3318,"MD","Upper Marlboro","6"
3318,"CT","West Hartford","1"
3318,"VA","Williamsburg","8"
3318,"NC","Wilmington","6"
3318,"MA","Worcester","2"
3318,"MI","Ypsilanti","1"
3319,"NM","Albuquerque","4"
3319,"IA","Ames","2"
3319,"TX","Arlington","1"
3319,"CA","Bakersfield","1"
3319,"TX","Beaumont","1"
3319,"ID","Boise","2"
3319,"CO","Boulder","2"
3319,"MT","Bozeman","9"
3319,"UT","Cedar City","4"
3319,"WA","Cheney","9"
3319,"CO","Denver","2"
3319,"TX","El Paso","3"
3319,"OR","Eugene","1"
3319,"IL","Evanston","1"
3319,"ND","Fargo","1"
3319,"AZ","Flagstaff","84"
3319,"CO","Fort Collins","1"
3319,"CA","Fresno","1"
3319,"ND","Grand Forks","6"
3319,"CO","Greeley","7"
3319,"HI","Honolulu","1"
3319,"TX","Houston","1"
3319,"MO","Kansas City","1"
3319,"HI","Lahaina","1"
3319,"NM","Las Cruces","2"
3319,"NV","Las Vegas","1"
3319,"NE","Lincoln","2"
3319,"UT","Logan","1"
3319,"CA","Los Angeles","1"
3319,"CA","Malibu","2"
3319,"MN","Minneapolis","1"
3319,"MT","Missoula","11"
3319,"ID","Moscow","4"
3319,"IN","Muncie","1"
3319,"CA","Northridge","2"
3319,"UT","Ogden","3"
3319,"NE","Omaha","1"
3319,"UT","Orem","1"
3319,"AZ","Phoenix","1"
3319,"ID","Pocatello","8"
3319,"OR","Portland","8"
3319,"NV","Reno","3"
3319,"CA","Riverside","3"
3319,"CA","Sacramento","7"
3319,"UT","Salt Lake City","1"
3319,"CA","San Diego","1"
3319,"CA","San Jose","1"
3319,"CA","San Luis Obispo","1"
3319,"CA","Santa Barbara","1"
3319,"WA","Seattle","1"
3319,"AZ","Tempe","1"
3319,"AZ","Tucson","2"
3319,"SD","Vermillion","1"
3319,"OH","Youngstown","1"
3320,"OH","Akron","1"
3320,"IA","Ames","4"
3320,"SD","Brookings","4"
3320,"MX","Cancun","2"
3320,"IL","Carbondale","3"
3320,"IA","Cedar Falls","41"
3320,"IL","Chicago","1"
3320,"AR","Conway","1"
3320,"IL","DeKalb","1"
3320,"IA","Des Moines","6"
3320,"IL","East Peoria","1"
3320,"IN","Evansville","1"
3320,"ND","Grand Forks","3"
3320,"WI","Green Bay","2"
3320,"NY","Hempstead","2"
3320,"IA","Iowa City","5"
3320,"NM","Las Cruces","1"
3320,"NV","Las Vegas","4"
3320,"CA","Long Beach","1"
3320,"KS","Manhattan","1"
3320,"MN","Minneapolis","2"
3320,"IL","Moline","4"
3320,"IL","Normal","6"
3320,"NE","Omaha","7"
3320,"FL","Orlando","1"
3320,"IL","Peoria","2"
3320,"TX","San Antonio","2"
3320,"MO","Springfield","6"
3320,"MO","St. Charles","4"
3320,"MS","Starkville","1"
3320,"OK","Stillwater","1"
3320,"IN","Terre Haute","4"
3320,"IN","Valparaiso","1"
3320,"SD","Vermillion","2"
3320,"KS","Wichita","6"
3321,"MI","Ann Arbor","5"
3321,"GA","Atlanta","1"
3321,"CA","Berkeley","1"
3321,"IN","Bloomington","5"
3321,"IL","Champaign","2"
3321,"IL","Chicago","4"
3321,"MD","College Park","4"
3321,"OH","Columbus","6"
3321,"MI","East Lansing","6"
3321,"IL","Evanston","59"
3321,"NY","Hempstead","1"
3321,"IL","Hoffman Estates","2"
3321,"IN","Indianapolis","9"
3321,"IA","Iowa City","6"
3321,"NV","Las Vegas","2"
3321,"NE","Lincoln","2"
3321,"WI","Madison","3"
3321,"MN","Minneapolis","6"
3321,"TN","Nashville","2"
3321,"LA","New Orleans","1"
3321,"IL","Normal","1"
3321,"NJ","Piscataway","2"
3321,"IL","Rosemont","1"
3321,"WA","Spokane","1"
3321,"MO","Springfield","1"
3321,"NY","Syracuse","1"
3321,"AZ","Tempe","1"
3321,"PA","University Park","6"
3321,"TX","Waco","1"
3321,"IN","West Lafayette","7"
3322,"TX","Abilene","4"
3322,"LA","Alexandria","1"
3322,"TX","Austin","8"
3322,"LA","Baton Rouge","1"
3322,"TX","Beaumont","7"
3322,"IL","Chicago","2"
3322,"TX","College Station","1"
3322,"AR","Conway","9"
3322,"TX","Corpus Christi","3"
3322,"TX","Dallas","2"
3322,"AR","Fayetteville","6"
3322,"TX","Fort Worth","1"
3322,"LA","Grambling","1"
3322,"LA","Hammond","8"
3322,"MS","Hattiesburg","1"
3322,"TX","Houston","4"
3322,"TX","Huntsville","6"
3322,"MS","Jackson","1"
3322,"TX","Katy","5"
3322,"TN","Knoxville","1"
3322,"LA","Lake Charles","7"
3322,"NM","Las Cruces","2"
3322,"MS","Lorman","1"
3322,"TX","Lubbock","2"
3322,"TN","Memphis","2"
3322,"AL","Mobile","1"
3322,"LA","Monroe","2"
3322,"TX","Nacogdoches","9"
3322,"TN","Nashville","1"
3322,"LA","Natchitoches","55"
3322,"LA","New Orleans","3"
3322,"OK","Norman","2"
3322,"MS","Oxford","2"
3322,"LA","Ruston","1"
3322,"TX","San Antonio","3"
3322,"TX","San Marcos","2"
3322,"MS","Starkville","1"
3322,"OK","Stillwater","2"
3322,"LA","Thibodaux","7"
3322,"OK","Tulsa","2"
3322,"AL","Tuscaloosa","2"
3322,"TX","Waco","4"
3322,"KS","Wichita","1"
3323,"MA","Boston","1"
3323,"MX","Cancun","1"
3323,"NC","Chapel Hill","1"
3323,"VA","Charlottesville","1"
3323,"IL","Chicago","1"
3323,"FL","Coral Gables","2"
3323,"CO","Denver","1"
3323,"NC","Durham","1"
3323,"NC","Greensboro","2"
3323,"CT","Hartford","4"
3323,"IN","Indianapolis","1"
3323,"MO","Kansas City","1"
3323,"TN","Knoxville","1"
3323,"KY","Lexington","3"
3323,"KY","Louisville","2"
3323,"CT","Mansfield","1"
3323,"TN","Nashville","1"
3323,"LA","New Orleans","1"
3323,"IN","Notre Dame","17"
3323,"NY","Queens","1"
3323,"NC","Raleigh","1"
3323,"MX","Riviera Maya","1"
3323,"CT","Storrs","3"
3323,"NY","Syracuse","1"
3323,"FL","Tampa","2"
3323,"TX","Waco","2"
3323,"DC","Washington","1"
3324,"MI","Ann Arbor","3"
3324,"IN","Bloomington","2"
3324,"OH","Bowling Green","1"
3324,"SD","Brookings","3"
3324,"NY","Buffalo","1"
3324,"UT","Cedar City","1"
3324,"IL","Champaign","1"
3324,"IL","Chicago","4"
3324,"OH","Cleveland","5"
3324,"FL","Coral Gables","1"
3324,"OH","Dayton","8"
3324,"MI","Detroit","5"
3324,"MI","East Lansing","6"
3324,"IL","Evanston","1"
3324,"OH","Fairborn","1"
3324,"VA","Fairfax","1"
3324,"ND","Fargo","2"
3324,"IN","Fort Wayne","3"
3324,"WI","Green Bay","6"
3324,"NH","Hanover","1"
3324,"CT","Hartford","1"
3324,"KY","Highland Heights","4"
3324,"IN","Indianapolis","5"
3324,"MO","Kansas City","1"
3324,"OH","Kent","2"
3324,"TN","Knoxville","1"
3324,"NY","Lewiston","1"
3324,"IL","Macomb","2"
3324,"WI","Milwaukee","6"
3324,"MN","Minneapolis","1"
3324,"MI","Mt. Pleasant","3"
3324,"IN","Muncie","1"
3324,"NY","Niagara Falls","1"
3324,"IL","Normal","1"
3324,"NY","Olean","1"
3324,"NE","Omaha","1"
3324,"FL","Orlando","1"
3324,"OH","Oxford","1"
3324,"IL","Peoria","1"
3324,"PA","Philadelphia","1"
3324,"RI","Providence","1"
3324,"NY","Riverdale","1"
3324,"MI","Rochester","70"
3324,"SD","Sioux Falls","4"
3324,"OH","Toledo","1"
3324,"OK","Tulsa","3"
3324,"PA","University Park","1"
3324,"IN","Valparaiso","2"
3324,"SD","Vermillion","2"
3324,"IN","West Lafayette","1"
3324,"OH","Youngstown","5"
3325,"OH","Akron","7"
3325,"MI","Ann Arbor","1"
3325,"OH","Athens","56"
3325,"TX","Austin","1"
3325,"OH","Bowling Green","6"
3325,"NY","Brooklyn","1"
3325,"NY","Buffalo","8"
3325,"UT","Cedar City","1"
3325,"IL","Champaign","1"
3325,"IL","Chicago","1"
3325,"OH","Cleveland","10"
3325,"FL","Daytona Beach","1"
3325,"IL","DeKalb","4"
3325,"VA","Fairfax","1"
3325,"TX","Fort Worth","1"
3325,"FL","Gainesville","1"
3325,"NC","Greensboro","1"
3325,"NC","Greenville","1"
3325,"PR","Guaynabo","2"
3325,"VA","Harrisonburg","1"
3325,"MI","Kalamazoo","4"
3325,"OH","Kent","5"
3325,"NV","Las Vegas","2"
3325,"KY","Louisville","1"
3325,"MN","Minneapolis","2"
3325,"KY","Morehead","1"
3325,"MI","Mt. Pleasant","7"
3325,"IN","Muncie","1"
3325,"TN","Nashville","1"
3325,"OH","Oxford","6"
3325,"PA","Philadelphia","1"
3325,"PA","Pittsburgh","3"
3325,"NY","Riverdale","1"
3325,"NY","Syracuse","1"
3325,"AZ","Tempe","1"
3325,"OH","Toledo","6"
3325,"DC","Washington","1"
3325,"FL","West Palm Beach","2"
3325,"NC","Wilmington","1"
3325,"OH","Youngstown","1"
3325,"MI","Ypsilanti","3"
3326,"MI","Ann Arbor","4"
3326,"GA","Athens","1"
3326,"IN","Bloomington","1"
3326,"OH","Bowling Green","1"
3326,"IL","Champaign","2"
3326,"NC","Chapel Hill","2"
3326,"VA","Charlottesville","1"
3326,"OH","Cincinnati","1"
3326,"MD","College Park","5"
3326,"SC","Columbia","1"
3326,"OH","Columbus","34"
3326,"OH","Dayton","1"
3326,"NC","Durham","2"
3326,"MI","East Lansing","4"
3326,"IL","Evanston","3"
3326,"FL","Fort Myers","1"
3326,"CT","Hartford","1"
3326,"IL","Hoffman Estates","2"
3326,"IN","Indianapolis","6"
3326,"IA","Iowa City","6"
3326,"NV","Las Vegas","1"
3326,"KY","Lexington","1"
3326,"NE","Lincoln","2"
3326,"WI","Madison","2"
3326,"MN","Minneapolis","4"
3326,"SC","Mt. Pleasant","1"
3326,"NY","New York","1"
3326,"IN","Notre Dame","1"
3326,"NJ","Piscataway","1"
3326,"PA","Pittsburgh","1"
3326,"WA","Pullman","1"
3326,"WA","Seattle","1"
3326,"SD","Sioux Falls","1"
3326,"MA","Springfield","1"
3326,"VI","St. Thomas","1"
3326,"CA","Stanford","1"
3326,"CT","Storrs","1"
3326,"NY","Syracuse","1"
3326,"FL","Tampa","1"
3326,"PA","University Park","3"
3326,"IN","West Lafayette","4"
3326,"FL","West Palm Beach","2"
3328,"NM","Albuquerque","1"
