"teamid","state","sum"
3256,"FL",2438
3256,"KY",1069
3256,"UT",890
3256,"MO",692
3256,"BA",109
3256,"NV",887
3256,"WI",664
3256,"TN",1944
3256,"NC",2999
3256,"TX",3677
3256,"HI",272
3256,"SC",1673
3256,"WA",886
3256,"GA",1146
3256,"VA",2153
3256,"VI",118
3256,"OK",710
3256,"NY",3492
3257,"CT",1268
3257,"WV",335
3257,"MA",1030
3257,"TN",1944
3257,"MI",1067
3257,"TX",3677
3257,"NV",887
3257,"LA",1730
3257,"VA",2153
3257,"FL",2438
3257,"WA",886
3257,"DC",580
3257,"OH",2143
3257,"OK",710
3257,"NJ",1257
3257,"CO",820
3257,"WI",664
3257,"PA",2219
3257,"RI",622
3257,"IN",1694
3257,"MD",1401
3257,"SC",1673
3257,"KY",1069
3257,"NC",2999
3257,"NY",3492
3257,"IL",2092
3258,"NV",887
3258,"AR",928
3258,"HI",272
3258,"CO",820
3258,"OK",710
3258,"NM",366
3258,"BA",109
3258,"ID",431
3258,"CA",3936
3258,"UT",890
3258,"WY",142
3258,"PR",75
3258,"TX",3677
3258,"WA",886
3258,"AZ",600
3258,"OR",670
3259,"NJ",1257
3259,"NY",3492
3259,"PA",2219
3259,"NV",887
3259,"CT",1268
3259,"VA",2153
3259,"IL",2092
3259,"NC",2999
3259,"IN",1694
3259,"FL",2438
3259,"MD",1401
3259,"MA",1030
3259,"WI",664
3259,"DC",580
3259,"NH",289
3259,"DE",285
3259,"WV",335
3260,"CO",820
3260,"NE",428
3260,"KY",1069
3260,"KS",555
3260,"IL",2092
3260,"MN",197
3260,"OH",2143
3260,"PA",2219
3260,"NH",289
3260,"IA",697
3260,"MO",692
3260,"GA",1146
3260,"IN",1694
3260,"FL",2438
3260,"TX",3677
3260,"NY",3492
3260,"MI",1067
3260,"AR",928
3260,"WI",664
3260,"WA",886
3261,"NE",428
3261,"FL",2438
3261,"NC",2999
3261,"VI",118
3261,"NV",887
3261,"OH",2143
3261,"AL",1336
3261,"GA",1146
3261,"WA",886
3261,"VA",2153
3261,"LA",1730
3261,"IL",2092
3261,"CO",820
3261,"NJ",1257
3261,"TN",1944
3261,"MX",165
3261,"MO",692
3261,"CT",1268
3261,"TX",3677
3261,"SC",1673
3261,"CA",3936
3261,"DC",580
3261,"OK",710
3261,"AR",928
3261,"KY",1069
3261,"MS",846
3262,"VT",159
3262,"MA",1030
3262,"FL",2438
3262,"MD",1401
3262,"VA",2153
3262,"CT",1268
3262,"OK",710
3262,"RI",622
3262,"NY",3492
3262,"ME",168
3262,"IN",1694
3262,"NJ",1257
3262,"NE",428
3262,"NH",289
3262,"NC",2999
3262,"TX",3677
3262,"KS",555
3263,"KS",555
3263,"MA",1030
3263,"MN",197
3263,"OH",2143
3263,"VA",2153
3263,"WV",335
3263,"NJ",1257
3263,"VT",159
3263,"TX",3677
3263,"ME",168
3263,"RI",622
3263,"PA",2219
3263,"SC",1673
3263,"MS",846
3263,"MD",1401
3263,"WI",664
3263,"CT",1268
3263,"NY",3492
3263,"FL",2438
3263,"IN",1694
3263,"NH",289
3263,"LA",1730
3263,"NC",2999
3264,"CT",1268
3264,"DC",580
3264,"NH",289
3264,"LA",1730
3264,"NY",3492
3264,"VA",2153
3264,"NJ",1257
3264,"CA",3936
3264,"PA",2219
3264,"MI",1067
3264,"VT",159
3264,"MD",1401
3264,"OH",2143
3264,"MA",1030
3264,"NE",428
3265,"NC",2999
3265,"NJ",1257
3265,"OH",2143
3265,"OK",710
3265,"MI",1067
3265,"KS",555
3265,"CA",3936
3265,"CT",1268
3265,"TX",3677
3265,"MD",1401
3265,"PA",2219
3265,"MA",1030
3265,"FL",2438
3265,"VI",118
3265,"IA",697
3265,"KY",1069
3265,"NY",3492
3265,"HI",272
3265,"TN",1944
3265,"DE",285
3265,"RI",622
3265,"NE",428
3265,"SD",352
3265,"WV",335
3265,"GA",1146
3265,"BA",109
3266,"IL",2092
3266,"TX",3677
3266,"FL",2438
3266,"NC",2999
3266,"RI",622
3266,"MI",1067
3266,"WI",664
3266,"TN",1944
3266,"AL",1336
3266,"VI",118
3266,"SD",352
3266,"MX",165
3266,"NJ",1257
3266,"PA",2219
3266,"MS",846
3266,"NM",366
3266,"AZ",600
3266,"NE",428
3266,"IN",1694
3266,"WV",335
3266,"CA",3936
3266,"GA",1146
3266,"NY",3492
3266,"OH",2143
3266,"DC",580
3266,"KY",1069
3266,"CT",1268
3267,"NY",3492
3267,"IL",2092
3267,"NJ",1257
3267,"IN",1694
3267,"FL",2438
3267,"SC",1673
3267,"VA",2153
3267,"PA",2219
3267,"TN",1944
3267,"TX",3677
3267,"AL",1336
3267,"KY",1069
3267,"WI",664
3267,"WV",335
3267,"MS",846
3267,"MD",1401
3267,"NC",2999
3267,"LA",1730
3267,"OK",710
3267,"OH",2143
3268,"VA",2153
3268,"IN",1694
3268,"PA",2219
3268,"IL",2092
3268,"IA",697
3268,"OH",2143
3268,"MA",1030
3268,"FL",2438
3268,"MN",197
3268,"TN",1944
3268,"DC",580
3268,"NY",3492
3268,"CT",1268
3268,"MD",1401
3268,"MS",846
3268,"PR",75
3268,"MI",1067
3268,"NC",2999
3269,"TX",3677
3269,"CT",1268
3269,"NH",289
3269,"OH",2143
3269,"GA",1146
3269,"MS",846
3269,"IA",697
3269,"FL",2438
3269,"RI",622
3269,"MA",1030
3269,"NJ",1257
3269,"NY",3492
3269,"DE",285
3269,"ME",168
3269,"DC",580
3269,"MI",1067
3269,"CO",820
3269,"NC",2999
3269,"MO",692
3269,"PA",2219
3269,"MD",1401
3269,"VA",2153
3269,"IN",1694
3269,"ND",263
3270,"CA",3936
3270,"KY",1069
3270,"IA",697
3270,"MS",846
3270,"LA",1730
3270,"AL",1336
3270,"VA",2153
3270,"TN",1944
3270,"AR",928
3270,"NY",3492
3270,"FL",2438
3270,"TX",3677
3271,"MA",1030
3271,"DC",580
3271,"DE",285
3271,"AK",17
3271,"NC",2999
3271,"NJ",1257
3271,"MD",1401
3271,"OK",710
3271,"NY",3492
3271,"OH",2143
3271,"WV",335
3271,"PA",2219
3271,"VA",2153
3271,"FL",2438
3271,"GA",1146
3271,"SC",1673
3272,"VI",118
3272,"PA",2219
3272,"MS",846
3272,"SC",1673
3272,"AR",928
3272,"OK",710
3272,"KY",1069
3272,"TX",3677
3272,"KS",555
3272,"WV",335
3272,"NC",2999
3272,"NY",3492
3272,"WA",886
3272,"MN",197
3272,"BA",109
3272,"NJ",1257
3272,"CT",1268
3272,"FL",2438
3272,"NV",887
3272,"OH",2143
3272,"TN",1944
3272,"IL",2092
3272,"DC",580
3272,"LA",1730
3272,"AL",1336
3273,"OK",710
3273,"TN",1944
3273,"KY",1069
3273,"IA",697
3273,"MS",846
3273,"IL",2092
3273,"AL",1336
3273,"LA",1730
3273,"TX",3677
3273,"NC",2999
3273,"SC",1673
3273,"FL",2438
3273,"NY",3492
3273,"GA",1146
3273,"CT",1268
3273,"IN",1694
3274,"GA",1146
3274,"TN",1944
3274,"NY",3492
3274,"CT",1268
3274,"AZ",600
3274,"FL",2438
3274,"IA",697
3274,"VA",2153
3274,"WA",886
3274,"PA",2219
3274,"NC",2999
3274,"MD",1401
3274,"MN",197
3274,"DC",580
3274,"CO",820
3274,"NE",428
3274,"KY",1069
3274,"MA",1030
3274,"IL",2092
3274,"SC",1673
3274,"NJ",1257
3274,"CA",3936
3274,"LA",1730
3274,"IN",1694
3275,"FL",2438
3275,"IN",1694
3275,"PA",2219
3275,"KY",1069
3275,"NC",2999
3275,"CA",3936
3275,"MI",1067
3275,"IL",2092
3275,"NY",3492
3275,"MA",1030
3275,"VA",2153
3275,"OH",2143
3275,"NV",887
3275,"MX",165
3275,"TN",1944
3276,"IA",697
3276,"NY",3492
3276,"MI",1067
3276,"CA",3936
3276,"TX",3677
3276,"UT",890
3276,"KY",1069
3276,"WI",664
3276,"NM",366
3276,"CT",1268
3276,"NJ",1257
3276,"OK",710
3276,"PA",2219
3276,"IN",1694
3276,"NE",428
3276,"MX",165
3276,"OH",2143
3276,"KS",555
3276,"FL",2438
3276,"MD",1401
3276,"NC",2999
3276,"IL",2092
3276,"MN",197
3276,"VI",118
3277,"VA",2153
3277,"KS",555
3277,"FL",2438
3277,"GA",1146
3277,"IA",697
3277,"MX",165
3277,"IL",2092
3277,"KY",1069
3277,"MN",197
3277,"NE",428
3277,"SC",1673
3277,"IN",1694
3277,"NJ",1257
3277,"PA",2219
3277,"PR",75
3277,"TX",3677
3277,"MD",1401
3277,"MS",846
3277,"MI",1067
3277,"NY",3492
3277,"BA",109
3277,"NC",2999
3277,"OR",670
3277,"OH",2143
3277,"WI",664
3278,"PA",2219
3278,"AL",1336
3278,"NE",428
3278,"NC",2999
3278,"SC",1673
3278,"CO",820
3278,"TX",3677
3278,"KS",555
3278,"WI",664
3278,"MX",165
3278,"OH",2143
3278,"IL",2092
3278,"HI",272
3278,"BA",109
3278,"MI",1067
3278,"IN",1694
3278,"CA",3936
3278,"IA",697
3278,"FL",2438
3278,"MD",1401
3278,"MN",197
3278,"PR",75
3278,"NJ",1257
3278,"NV",887
3278,"OR",670
3278,"UT",890
3279,"KY",1069
3279,"VA",2153
3279,"OH",2143
3279,"TN",1944
3279,"HI",272
3279,"FL",2438
3279,"VI",118
3279,"GA",1146
3279,"LA",1730
3279,"WV",335
3279,"MS",846
3279,"AL",1336
3279,"SC",1673
3279,"IL",2092
3279,"NY",3492
3279,"AZ",600
3279,"NV",887
3279,"OR",670
3279,"AR",928
3279,"TX",3677
3279,"MO",692
3279,"MI",1067
3280,"MS",846
3280,"AL",1336
3280,"PA",2219
3280,"NC",2999
3280,"LA",1730
3280,"GA",1146
3280,"BC",21
3280,"CT",1268
3280,"NV",887
3280,"TN",1944
3280,"SC",1673
3280,"OR",670
3280,"VI",118
3280,"KY",1069
3280,"AR",928
3280,"OH",2143
3280,"MX",165
3280,"TX",3677
3280,"FL",2438
3281,"IA",697
3281,"AL",1336
3281,"FL",2438
3281,"IL",2092
3281,"MS",846
3281,"MO",692
3281,"TX",3677
3281,"KY",1069
3281,"BA",109
3281,"MX",165
3281,"CA",3936
3281,"HI",272
3281,"NE",428
3281,"CO",820
3281,"LA",1730
3281,"SD",352
3281,"VI",118
3281,"OK",710
3281,"GA",1146
3281,"KS",555
3281,"SC",1673
3281,"WI",664
3281,"AR",928
3281,"IN",1694
3281,"OH",2143
3281,"WA",886
3281,"TN",1944
3282,"MD",1401
3282,"CA",3936
3282,"MI",1067
3282,"KS",555
3282,"SD",352
3282,"OK",710
3282,"NM",366
3282,"PA",2219
3282,"FL",2438
3282,"WA",886
3282,"ID",431
3282,"ND",263
3282,"NY",3492
3282,"VA",2153
3282,"WI",664
3282,"UT",890
3282,"NV",887
3282,"MN",197
3282,"AZ",600
3282,"TX",3677
3282,"IL",2092
3282,"NE",428
3282,"CO",820
3282,"IN",1694
3282,"BA",109
3282,"MO",692
3282,"IA",697
3282,"AR",928
3283,"CA",3936
3283,"MX",165
3283,"IA",697
3283,"IL",2092
3283,"AK",17
3283,"KY",1069
3283,"MI",1067
3283,"BA",109
3283,"AR",928
3283,"DC",580
3283,"TN",1944
3283,"OR",670
3283,"FL",2438
3283,"NE",428
3283,"OK",710
3283,"AL",1336
3283,"TX",3677
3283,"IN",1694
3283,"MO",692
3283,"WA",886
3283,"KS",555
3283,"CO",820
3284,"WI",664
3284,"RI",622
3284,"MD",1401
3284,"DC",580
3284,"OK",710
3284,"MA",1030
3284,"CA",3936
3284,"VA",2153
3284,"NY",3492
3284,"NJ",1257
3284,"AZ",600
3284,"WA",886
3284,"SC",1673
3284,"FL",2438
3284,"OH",2143
3284,"DE",285
3284,"CT",1268
3284,"NC",2999
3284,"PA",2219
3285,"IA",697
3285,"OR",670
3285,"IL",2092
3285,"PA",2219
3285,"NV",887
3285,"IN",1694
3285,"CA",3936
3285,"MX",165
3285,"TX",3677
3285,"ND",263
3285,"AZ",600
3285,"CO",820
3285,"MT",310
3285,"UT",890
3285,"WY",142
3285,"ID",431
3285,"SD",352
3285,"WA",886
3286,"CO",820
3286,"UT",890
3286,"NV",887
3286,"OR",670
3286,"FL",2438
3286,"WY",142
3286,"WA",886
3286,"HI",272
3286,"ID",431
3286,"MN",197
3286,"CA",3936
3286,"MT",310
3286,"TX",3677
3286,"ND",263
3286,"NE",428
3286,"WI",664
3286,"SD",352
3286,"AZ",600
3286,"PR",75
3287,"FL",2438
3287,"GA",1146
3287,"SC",1673
3287,"AL",1336
3287,"TN",1944
3287,"PA",2219
3287,"MI",1067
3287,"NM",366
3287,"IL",2092
3287,"KY",1069
3287,"OH",2143
3287,"TX",3677
3287,"VA",2153
3287,"IN",1694
3287,"CA",3936
3287,"WV",335
3288,"MO",692
3288,"DC",580
3288,"PA",2219
3288,"CO",820
3288,"WV",335
3288,"IL",2092
3288,"KY",1069
3288,"PR",75
3288,"SC",1673
3288,"MI",1067
3288,"RI",622
3288,"AR",928
3288,"OH",2143
3288,"TX",3677
3288,"NY",3492
3288,"WI",664
3288,"VA",2153
3288,"FL",2438
3288,"NC",2999
3288,"NE",428
3288,"CT",1268
3288,"OK",710
3288,"GA",1146
3288,"NJ",1257
3288,"TN",1944
3288,"MD",1401
3288,"DE",285
3290,"CO",820
3290,"NE",428
3290,"AR",928
3290,"IL",2092
3290,"KY",1069
3290,"LA",1730
3290,"MO",692
3290,"AL",1336
3290,"GA",1146
3290,"WY",142
3290,"TX",3677
3290,"WI",664
3290,"MS",846
3290,"TN",1944
3290,"IA",697
3290,"KS",555
3290,"OH",2143
3291,"PA",2219
3291,"KY",1069
3291,"IL",2092
3291,"NJ",1257
3291,"MD",1401
3291,"DC",580
3291,"NC",2999
3291,"IN",1694
3291,"OH",2143
3291,"WV",335
3291,"RI",622
3291,"VA",2153
3291,"MI",1067
3291,"CT",1268
3291,"NY",3492
3291,"MA",1030
3292,"AL",1336
3292,"OH",2143
3292,"IA",697
3292,"VA",2153
3292,"TN",1944
3292,"NV",887
3292,"FL",2438
3292,"NY",3492
3292,"KY",1069
3292,"PA",2219
3292,"SD",352
3292,"MI",1067
3292,"AR",928
3292,"LA",1730
3292,"AZ",600
3292,"WA",886
3292,"GA",1146
3292,"MS",846
3292,"TX",3677
3293,"MS",846
3293,"IL",2092
3293,"TN",1944
3293,"WV",335
3293,"KS",555
3293,"AR",928
3293,"GA",1146
3293,"AL",1336
3293,"KY",1069
3293,"VA",2153
3293,"MO",692
3293,"FL",2438
3293,"IN",1694
3293,"OH",2143
3294,"OK",710
3294,"MT",310
3294,"IL",2092
3294,"NE",428
3294,"ND",263
3294,"TX",3677
3294,"CA",3936
3294,"FL",2438
3294,"KS",555
3294,"OR",670
3294,"CT",1268
3294,"ID",431
3294,"NY",3492
3294,"UT",890
3294,"WA",886
3294,"LA",1730
3294,"IA",697
3294,"SD",352
3294,"AR",928
3294,"AZ",600
3294,"NV",887
3294,"CO",820
3294,"NM",366
3295,"OK",710
3295,"NM",366
3295,"IN",1694
3295,"KS",555
3295,"IL",2092
3295,"RI",622
3295,"OH",2143
3295,"FL",2438
3295,"ID",431
3295,"PA",2219
3295,"AZ",600
3295,"ND",263
3295,"IA",697
3295,"MN",197
3295,"MS",846
3295,"NV",887
3295,"UT",890
3295,"MA",1030
3295,"TX",3677
3295,"ME",168
3295,"MO",692
3295,"NE",428
3295,"CA",3936
3295,"MD",1401
3295,"CO",820
3295,"MI",1067
3295,"WI",664
3295,"SD",352
3296,"PA",2219
3296,"PR",75
3296,"MI",1067
3296,"MT",310
3296,"TX",3677
3296,"AR",928
3296,"NY",3492
3296,"OH",2143
3296,"IL",2092
3296,"NM",366
3296,"VA",2153
3296,"NV",887
3296,"MN",197
3296,"IA",697
3296,"WI",664
3296,"SD",352
3296,"NE",428
3296,"MO",692
3296,"IN",1694
3297,"IN",1694
3297,"NV",887
3297,"KY",1069
3297,"TN",1944
3297,"RI",622
3297,"OH",2143
3297,"GA",1146
3297,"NC",2999
3297,"MI",1067
3297,"MO",692
3297,"WI",664
3297,"IL",2092
3297,"FL",2438
3298,"WA",886
3298,"MD",1401
3298,"DE",285
3298,"KS",555
3298,"ME",168
3298,"CO",820
3298,"MN",197
3298,"NC",2999
3298,"CT",1268
3298,"NV",887
3298,"NJ",1257
3298,"WI",664
3298,"TN",1944
3298,"PA",2219
3298,"VA",2153
3298,"VT",159
3298,"OH",2143
3298,"OR",670
3298,"DC",580
3298,"NM",366
3298,"MA",1030
3298,"TX",3677
3298,"NY",3492
3299,"NJ",1257
3299,"NM",366
3299,"NC",2999
3299,"AL",1336
3299,"IL",2092
3299,"NE",428
3299,"TN",1944
3299,"VA",2153
3299,"MS",846
3299,"GA",1146
3299,"IA",697
3299,"FL",2438
3299,"DE",285
3299,"NY",3492
3299,"MD",1401
3299,"OH",2143
3299,"SC",1673
3299,"CT",1268
3299,"DC",580
3299,"LA",1730
3299,"KS",555
3299,"IN",1694
3300,"SC",1673
3300,"MD",1401
3300,"IA",697
3300,"IN",1694
3300,"NC",2999
3300,"FL",2438
3300,"DE",285
3300,"HI",272
3300,"NY",3492
3300,"VA",2153
3300,"DC",580
3300,"WV",335
3300,"TN",1944
3300,"CA",3936
3300,"GA",1146
3300,"CO",820
3300,"OH",2143
3300,"NE",428
3301,"FL",2438
3301,"BA",109
3301,"IL",2092
3301,"MX",165
3301,"NC",2999
3301,"MO",692
3301,"IN",1694
3301,"CA",3936
3301,"SC",1673
3301,"DC",580
3301,"NJ",1257
3301,"NV",887
3301,"NE",428
3301,"TN",1944
3301,"MA",1030
3301,"TX",3677
3301,"NY",3492
3301,"VA",2153
3301,"LA",1730
3301,"AL",1336
3301,"GA",1146
3301,"MD",1401
3301,"PA",2219
3301,"KY",1069
3301,"VI",118
3301,"MN",197
3303,"FL",2438
3303,"NE",428
3303,"KY",1069
3303,"OK",710
3303,"IL",2092
3303,"UT",890
3303,"IA",697
3303,"CA",3936
3303,"MS",846
3303,"IN",1694
3303,"KS",555
3303,"LA",1730
3303,"TX",3677
3303,"MT",310
3303,"SD",352
3303,"ND",263
3303,"CO",820
3304,"SC",1673
3304,"SD",352
3304,"WA",886
3304,"KS",555
3304,"IN",1694
3304,"GA",1146
3304,"AR",928
3304,"MI",1067
3304,"WI",664
3304,"IA",697
3304,"IL",2092
3304,"OH",2143
3304,"FL",2438
3304,"CA",3936
3304,"MN",197
3304,"KY",1069
3304,"NJ",1257
3304,"MD",1401
3304,"CT",1268
3304,"PA",2219
3304,"MO",692
3304,"NV",887
3304,"NE",428
3304,"TX",3677
3304,"NC",2999
3304,"OK",710
3304,"AL",1336
3304,"VA",2153
3305,"NC",2999
3305,"IL",2092
3305,"MX",165
3305,"MT",310
3305,"HI",272
3305,"CO",820
3305,"LA",1730
3305,"WA",886
3305,"ID",431
3305,"MN",197
3305,"OR",670
3305,"NV",887
3305,"AZ",600
3305,"UT",890
3305,"WY",142
3305,"NM",366
3305,"CA",3936
3306,"RI",622
3306,"NH",289
3306,"OH",2143
3306,"NY",3492
3306,"TX",3677
3306,"PA",2219
3306,"IA",697
3306,"MN",197
3306,"IN",1694
3306,"NC",2999
3306,"MA",1030
3306,"ND",263
3306,"CT",1268
3306,"NJ",1257
3306,"KY",1069
3306,"ME",168
3306,"VT",159
3306,"MD",1401
3306,"FL",2438
3307,"UT",890
3307,"NV",887
3307,"WI",664
3307,"OK",710
3307,"CA",3936
3307,"TX",3677
3307,"IL",2092
3307,"ID",431
3307,"MX",165
3307,"NM",366
3307,"WY",142
3307,"FL",2438
3307,"CO",820
3307,"AZ",600
3308,"HI",272
3308,"LA",1730
3308,"FL",2438
3308,"CA",3936
3308,"ID",431
3308,"MO",692
3308,"ND",263
3308,"IA",697
3308,"NV",887
3308,"NY",3492
3308,"MI",1067
3308,"CO",820
3308,"UT",890
3308,"WA",886
3308,"MD",1401
3308,"NM",366
3308,"AZ",600
3308,"TX",3677
3308,"KS",555
3309,"FL",2438
3309,"AR",928
3309,"AL",1336
3309,"IA",697
3309,"PA",2219
3309,"TN",1944
3309,"CO",820
3309,"OK",710
3309,"AZ",600
3309,"MS",846
3309,"GA",1146
3309,"NJ",1257
3309,"UT",890
3309,"TX",3677
3309,"KY",1069
3309,"SC",1673
3309,"LA",1730
3309,"CA",3936
3309,"OH",2143
3310,"DC",580
3310,"NY",3492
3310,"NH",289
3310,"IA",697
3310,"TX",3677
3310,"MI",1067
3310,"WV",335
3310,"PA",2219
3310,"CT",1268
3310,"OH",2143
3310,"NV",887
3310,"SC",1673
3310,"MA",1030
3310,"IL",2092
3310,"NJ",1257
3310,"MD",1401
3311,"TX",3677
3311,"GA",1146
3311,"OR",670
3311,"WA",886
3311,"IN",1694
3311,"FL",2438
3311,"IL",2092
3311,"LA",1730
3311,"IA",697
3311,"NY",3492
3311,"AK",17
3311,"AL",1336
3311,"TN",1944
3311,"MO",692
3311,"OK",710
3311,"NM",366
3311,"MS",846
3311,"AR",928
3312,"NJ",1257
3312,"CO",820
3312,"VT",159
3312,"MD",1401
3312,"WV",335
3312,"IL",2092
3312,"FL",2438
3312,"AR",928
3312,"TN",1944
3312,"WI",664
3312,"IA",697
3312,"GA",1146
3312,"SC",1673
3312,"SD",352
3312,"NY",3492
3312,"VA",2153
3312,"MA",1030
3312,"DE",285
3312,"MN",197
3312,"AL",1336
3312,"RI",622
3312,"TX",3677
3312,"ND",263
3312,"PA",2219
3312,"NH",289
3312,"DC",580
3312,"UT",890
3313,"DE",285
3313,"SC",1673
3313,"TN",1944
3313,"AL",1336
3313,"NC",2999
3313,"DC",580
3313,"VA",2153
3313,"PA",2219
3313,"NJ",1257
3313,"GA",1146
3313,"FL",2438
3313,"MD",1401
3313,"MS",846
3313,"KY",1069
3313,"LA",1730
3313,"WV",335
3313,"TX",3677
3313,"NY",3492
3314,"VI",118
3314,"OH",2143
3314,"VA",2153
3314,"NY",3492
3314,"WA",886
3314,"MA",1030
3314,"SC",1673
3314,"NC",2999
3314,"MI",1067
3314,"IN",1694
3314,"MX",165
3314,"GA",1146
3314,"PA",2219
3314,"TN",1944
3314,"CA",3936
3314,"KY",1069
3314,"CT",1268
3314,"AL",1336
3314,"BA",109
3314,"FL",2438
3314,"MD",1401
3314,"DE",285
3314,"TX",3677
3314,"CO",820
3315,"ID",431
3315,"PA",2219
3315,"CA",3936
3315,"OH",2143
3315,"TX",3677
3315,"LA",1730
3315,"WI",664
3315,"NV",887
3315,"MI",1067
3315,"KS",555
3315,"SD",352
3315,"NE",428
3315,"IA",697
3315,"KY",1069
3315,"IL",2092
3315,"FL",2438
3315,"WA",886
3315,"MN",197
3315,"NY",3492
3315,"ND",263
3315,"AR",928
3315,"MT",310
3315,"OK",710
3315,"UT",890
3315,"RI",622
3315,"OR",670
3315,"AZ",600
3315,"CO",820
3315,"SC",1673
3316,"PA",2219
3316,"IN",1694
3316,"FL",2438
3316,"SC",1673
3316,"AR",928
3316,"KY",1069
3316,"GA",1146
3316,"NJ",1257
3316,"WV",335
3316,"NC",2999
3316,"MO",692
3316,"CO",820
3316,"WI",664
3316,"VT",159
3316,"VA",2153
3316,"MI",1067
3316,"NE",428
3316,"AL",1336
3316,"MS",846
3316,"OH",2143
3316,"TN",1944
3317,"AR",928
3317,"CO",820
3317,"IN",1694
3317,"LA",1730
3317,"TN",1944
3317,"WV",335
3317,"OK",710
3317,"NM",366
3317,"KS",555
3317,"FL",2438
3317,"HI",272
3317,"AZ",600
3317,"VA",2153
3317,"IA",697
3317,"CA",3936
3317,"UT",890
3317,"TX",3677
3317,"NY",3492
3317,"NC",2999
3317,"MO",692
3317,"KY",1069
3317,"AL",1336
3317,"DC",580
3317,"IL",2092
3317,"MS",846
3318,"NC",2999
3318,"CT",1268
3318,"LA",1730
3318,"MA",1030
3318,"GA",1146
3318,"DE",285
3318,"PA",2219
3318,"NV",887
3318,"KY",1069
3318,"NJ",1257
3318,"NH",289
3318,"MX",165
3318,"NY",3492
3318,"OH",2143
3318,"SC",1673
3318,"VA",2153
3318,"MD",1401
3318,"FL",2438
3318,"MI",1067
3318,"IA",697
3318,"CA",3936
3318,"OR",670
3318,"ME",168
3319,"OH",2143
3319,"AZ",600
3319,"NE",428
3319,"CO",820
3319,"OR",670
3319,"SD",352
3319,"CA",3936
3319,"MT",310
3319,"IL",2092
3319,"IN",1694
3319,"NV",887
3319,"IA",697
3319,"NM",366
3319,"ID",431
3319,"UT",890
3319,"WA",886
3319,"HI",272
3319,"MN",197
3319,"TX",3677
3319,"MO",692
3319,"ND",263
3320,"NY",3492
3320,"NE",428
3320,"MN",197
3320,"AR",928
3320,"IN",1694
3320,"TX",3677
3320,"ND",263
3320,"KS",555
3320,"OK",710
3320,"IA",697
3320,"NM",366
3320,"CA",3936
3320,"WI",664
3320,"FL",2438
3320,"NV",887
3320,"SD",352
3320,"OH",2143
3320,"IL",2092
3320,"MS",846
3320,"MO",692
3320,"MX",165
3321,"TN",1944
3321,"NV",887
3321,"LA",1730
3321,"IL",2092
3321,"OH",2143
3321,"IA",697
3321,"GA",1146
3321,"MN",197
3321,"IN",1694
3321,"AZ",600
3321,"MD",1401
3321,"NE",428
3321,"NJ",1257
3321,"PA",2219
3321,"WI",664
3321,"CA",3936
3321,"WA",886
3321,"TX",3677
3321,"MI",1067
3321,"MO",692
3321,"NY",3492
3322,"IL",2092
3322,"OK",710
3322,"KS",555
3322,"TX",3677
3322,"AR",928
3322,"AL",1336
3322,"TN",1944
3322,"LA",1730
3322,"NM",366
3322,"MS",846
3323,"MA",1030
3323,"LA",1730
3323,"CT",1268
3323,"KY",1069
3323,"IL",2092
3323,"CO",820
3323,"IN",1694
3323,"MX",165
3323,"FL",2438
3323,"TX",3677
3323,"NC",2999
3323,"MO",692
3323,"TN",1944
3323,"DC",580
3323,"VA",2153
3323,"NY",3492
3324,"WI",664
3324,"OK",710
3324,"VA",2153
3324,"IN",1694
3324,"PA",2219
3324,"ND",263
3324,"MI",1067
3324,"NH",289
3324,"CT",1268
3324,"MN",197
3324,"FL",2438
3324,"SD",352
3324,"TN",1944
3324,"NY",3492
3324,"MO",692
3324,"RI",622
3324,"UT",890
3324,"IL",2092
3324,"NE",428
3324,"OH",2143
3324,"KY",1069
3325,"TX",3677
3325,"IL",2092
3325,"FL",2438
3325,"VA",2153
3325,"NV",887
3325,"PR",75
3325,"MN",197
3325,"NC",2999
3325,"TN",1944
3325,"NY",3492
3325,"PA",2219
3325,"IN",1694
3325,"UT",890
3325,"DC",580
3325,"OH",2143
3325,"KY",1069
3325,"MI",1067
3325,"AZ",600
3326,"SD",352
3326,"MI",1067
3326,"IL",2092
3326,"FL",2438
3326,"CA",3936
3326,"OH",2143
3326,"IA",697
3326,"WA",886
3326,"NJ",1257
3326,"MA",1030
3326,"IN",1694
3326,"VI",118
3326,"WI",664
3326,"GA",1146
3326,"PA",2219
3326,"CT",1268
3326,"KY",1069
3326,"MD",1401
3326,"VA",2153
3326,"NE",428
3326,"MN",197
3326,"SC",1673
3326,"NC",2999
3326,"NY",3492
3326,"NV",887
3328,"OH",2143
3328,"KY",1069
3328,"KS",555
3328,"NV",887
3328,"CT",1268
3328,"WV",335
3328,"GA",1146
3328,"AL",1336
3328,"NM",366
3328,"TX",3677
3328,"SD",352
3328,"NY",3492
3328,"OK",710
3328,"IA",697
3328,"TN",1944
3328,"MO",692
3328,"BA",109
3328,"CO",820
3328,"NC",2999
3328,"OR",670
3328,"VI",118
3328,"CA",3936
3328,"IL",2092
3328,"FL",2438
3328,"WA",886
3328,"AR",928
3329,"IN",1694
3329,"KS",555
3329,"WV",335
3329,"MX",165
3329,"NC",2999
3329,"VI",118
3329,"NE",428
3329,"MO",692
3329,"IA",697
3329,"TX",3677
3329,"AZ",600
3329,"FL",2438
3329,"BA",109
3329,"OK",710
