"teamid","state","city","number"
3281,"KS","Lawrence",1
3281,"NE","Lincoln",1
3281,"IL","Macomb",1
3281,"TN","Martin",1
3281,"TN","Memphis",1
3281,"CA","Moraga",2
3281,"WV","Morgantown",1
3281,"IN","Muncie",1
3281,"TN","Nashville",5
3281,"MS","Oxford",5
3281,"TX","San Antonio",1
3281,"MO","Springfield",2
3281,"MO","St. Louis",3
3281,"VI","St. Thomas",1
3281,"MS","Starkville",1
3281,"FL","Tallahassee",2
3281,"AL","Tuscaloosa",3
3281,"FL","West Palm Beach",2
3281,"KS","Wichita",1
3281,"NC","Winston-Salem",1
3282,"TX","Abilene",1
3282,"IA","Ames",1
3282,"CA","Bakersfield",2
3282,"MD","Baltimore",1
3282,"FL","Boca Raton",1
3282,"NY","Brooklyn",1
3282,"UT","Cedar City",3
3282,"IL","Charleston",1
3282,"IL","Chicago",7
3282,"TX","Edinburg",3
3282,"VA","Fairfax",1
3282,"ND","Fargo",2
3282,"IN","Fort Wayne",1
3282,"TX","Houston",1
3282,"IN","Indianapolis",2
3282,"FL","Jacksonville",2
3282,"MO","Kansas City",68
3282,"NM","Las Cruces",1
3282,"NV","Las Vegas",3
3282,"KS","Lawrence",1
3282,"TX","Lubbock",1
3282,"IL","Macomb",4
3282,"UT","Orem",1
3282,"AZ","Phoenix",4
3282,"CA","Riverside",2
3282,"MI","Rochester",1
3282,"CA","San Francisco",1
3282,"WA","Seattle",3
3282,"LA","Shreveport",2
3282,"SD","Sioux Falls",3
3282,"MO","St. Louis",1
3282,"CO","USAF Academy",1
3282,"KS","Wichita",1
3282,"MI","Ypsilanti",1
3283,"IA","Ames",2
3283,"MD","Baltimore",2
3283,"ID","Boise",1
3283,"MO","Cape Girardeau",1
3283,"IL","Carbondale",7
3283,"IA","Cedar Falls",5
3283,"IL","Chicago",6
3283,"TX","Denton",1
3283,"IA","Des Moines",5
3283,"IL","Edwardsville",1
3283,"IN","Evansville",9
3283,"AR","Fayetteville",1
3283,"FL","Fort Myers",1
3283,"AR","Jonesboro",2
3283,"MO","Kansas City",3
3283,"KS","Lawrence",1
3283,"AR","Little Rock",2
3283,"KS","Manhattan",1
3283,"MN","Minneapolis",1
3283,"IL","Moline",6
3283,"IL","Normal",7
3283,"OK","Norman",1
3283,"NE","Omaha",2
3283,"MS","Oxford",1
3283,"IL","Peoria",8
3283,"MX","Puerto Vallarta",2
3283,"LA","Ruston",1
3283,"MO","Springfield",112
3283,"MO","St. Charles",6
3283,"MO","St. Louis",1
3283,"IN","Terre Haute",9
3283,"OH","Toledo",1
3283,"OK","Tulsa",2
3283,"IN","Valparaiso",3
3283,"SD","Vermillion",1
3283,"KS","Wichita",2
3284,"NY","Albany",6
3284,"NJ","Atlantic City",1
3284,"PA","Bethlehem",2
3284,"NY","Bronx",1
3284,"NY","Brooklyn",3
3284,"NY","Brooklyn Heights",3
3284,"NY","Buffalo",1
3284,"PA","Easton",1
3284,"CT","Fairfield",5
3284,"NJ","Hackensack",4
3284,"CT","Hamden",1
3284,"NY","Hamilton",1
3284,"FL","Jacksonville",1
3284,"NJ","Jersey City",6
3284,"NJ","Lawrenceville",2
3284,"PA","Loretto",2
3284,"NY","Loudonville",2
3284,"PA","Moon Township",3
3284,"CT","New Britain",2
3284,"NY","New Rochelle",3
3284,"NY","Niagara Falls",3
3284,"NY","Riverdale",3
3284,"CA","San Diego",1
3284,"RI","Smithfield",1
3284,"MA","Springfield",1
3284,"NY","Staten Island",4
3284,"NY","Stony Brook",1
3284,"DC","Washington",1
3284,"NJ","West Long Branch",88
3284,"NC","Wilmington",1
3284,"MI","Ypsilanti",1
3285,"PA","Bethlehem",1
3285,"MT","Bozeman",5
3285,"MX","Cancun",1
3285,"UT","Cedar City",4
3285,"WA","Cheney",3
3285,"CO","Denver",1
3285,"AZ","Flagstaff",7
3285,"CA","Fullerton",1
3285,"ND","Grand Forks",4
3285,"CO","Greeley",5
3285,"WY","Laramie",1
3285,"NV","Las Vegas",1
3285,"UT","Logan",1
3285,"CA","Los Angeles",1
3285,"MT","Missoula",109
3285,"ID","Moscow",2
3285,"UT","Ogden",6
3285,"UT","Orem",1
3285,"AZ","Phoenix",1
3285,"ID","Pocatello",5
3285,"OR","Portland",7
3285,"NV","Reno",2
3285,"CA","Sacramento",4
3285,"WA","Seattle",2
3286,"CA","Bakersfield",1
3286,"ID","Boise",2
3286,"CO","Boulder",1
3286,"MT","Bozeman",92
3286,"UT","Cedar City",6
3286,"WA","Cheney",6
3286,"TX","Dallas",1
3286,"CO","Denver",1
3286,"AZ","Flagstaff",8
3286,"CO","Fort Collins",1
3286,"CA","Fullerton",1
3286,"ND","Grand Forks",3
3286,"CO","Greeley",4
3286,"UT","Logan",1
3286,"CA","Long Beach",1
3286,"FL","Miami",1
3286,"MT","Missoula",6
3286,"ID","Moscow",5
3286,"CA","Northridge",1
3286,"UT","Ogden",9
3286,"UT","Orem",1
3286,"ID","Pocatello",5
3286,"OR","Portland",6
3286,"UT","Provo",1
3286,"NV","Reno",5
3286,"CA","Sacramento",7
3286,"CA","San Luis Obispo",1
3286,"TX","San Marcos",2
3286,"WA","Seattle",2
3286,"CA","Stockton",3
3286,"TX","Waco",1
3286,"HI","Wailuku",1
3287,"GA","Atlanta",1
3287,"AL","Birmingham",1
3287,"NC","Boiling Springs",1
3287,"NY","Brooklyn Heights",1
3287,"NY","Buffalo",1
3287,"MO","Cape Girardeau",7
3287,"IL","Carbondale",1
3287,"IL","Charleston",4
3287,"IL","Chicago",1
3287,"TN","Clarksville",5
3287,"TN","Cookeville",5
3287,"IL","Edwardsville",5
3287,"IN","Evansville",2
3287,"VA","Fairfax",1
3287,"VA","Farmville",1
3287,"NC","Greensboro",1
3287,"WV","Huntington",2
3287,"AL","Jacksonville",6
3287,"FL","Jacksonville",1
3287,"TN","Johnson City",1
3287,"GA","Kennesaw",1
3287,"TN","Martin",3
3287,"FL","Miami",1
3287,"PA","Moon Township",1
3287,"KY","Morehead",81
3287,"KY","Murray",4
3287,"TN","Nashville",9
3287,"VA","Norfolk",1
3287,"VA","Radford",1
3287,"KY","Richmond",3
3287,"FL","Tallahassee",1
3288,"GA","Atlanta",1
3288,"MD","Baltimore",69
3288,"IL","Chicago",1
3288,"FL","Coral Gables",1
3288,"FL","Daytona Beach",1
3288,"DE","Dover",6
3288,"NC","Durham",2
3288,"IL","Edwardsville",1
3288,"NC","Greensboro",1
3288,"WV","Huntington",1
3288,"NJ","Jersey City",1
3288,"MA","Lowell",1
3288,"CT","New Britain",1
3288,"NY","New York",1
3288,"VA","Norfolk",7
3288,"SC","Orangeburg",4
3288,"MD","Princess Anne",5
3288,"GA","Savannah",2
3288,"NJ","South Orange",1
3288,"FL","Tallahassee",4
3288,"FL","Tampa",1
3288,"DC","Washington",6
3288,"NC","Winston-Salem",1
3290,"TN","Clarksville",1
3290,"TX","Garland",4
3290,"LA","Grambling",3
3290,"MS","Greenville",2
3290,"MS","Greenwood",7
3290,"MS","Hattiesburg",1
3290,"TX","Houston",2
3290,"AL","Huntsville",1
3290,"MS","Itta Bena",33
3290,"MS","Jackson",3
3290,"TN","Johnson City",1
3290,"MS","Lorman",5
3290,"AL","Montgomery",2
3290,"LA","Natchitoches",1
3290,"AL","Normal",4
3290,"AR","Pine Bluff",6
3290,"TX","Prairie View",1
3291,"MD","Baltimore",2
3291,"NC","Boiling Springs",1
3291,"NY","Brooklyn",4
3291,"NY","Brooklyn Heights",7
3291,"IL","Chicago",1
3291,"DE","Dover",1
3291,"MD","Emmitsburg",78
3291,"CT","Fairfield",2
3291,"NJ","Hackensack",6
3291,"CT","Hamden",1
3291,"NV","Las Vegas",1
3291,"NJ","Lawrenceville",1
3291,"PA","Loretto",2
3291,"PA","Moon Township",1
3291,"CT","New Britain",4
3291,"VA","Norfolk",1
3291,"PA","Philadelphia",1
3291,"MD","Princess Anne",3
3291,"VA","Radford",2
3291,"CA","San Francisco",1
3291,"CA","San Jose",1
3291,"RI","Smithfield",5
3291,"NJ","South Orange",1
3291,"NY","Staten Island",7
3291,"DC","Washington",1
3291,"NJ","West Long Branch",1
3292,"NC","Asheville",1
3292,"AL","Birmingham",10
3292,"FL","Boca Raton",10
3292,"KY","Bowling Green",4
3292,"NC","Charlotte",5
3292,"OH","Cincinnati",2
3292,"TN","Clarksville",4
3292,"SC","Clemson",1
3292,"TN","Cookeville",4
3292,"FL","Coral Gables",1
3292,"TX","Denton",4
3292,"CO","Denver",1
3292,"TX","Edinburg",1
3292,"TX","El Paso",6
3292,"FL","Estero",1
3292,"FL","Fort Myers",3
3292,"TX","Frisco",2
3292,"NC","Greenville",2
3292,"SC","Greenville",1
3292,"MS","Hattiesburg",1
3292,"AR","Hot Springs",8
3292,"TX","Houston",1
3292,"WV","Huntington",5
3292,"TN","Johnson City",1
3292,"AR","Jonesboro",3
3292,"LA","Lafayette",2
3292,"NV","Las Vegas",2
3292,"KY","Louisville",1
3292,"FL","Miami",9
3292,"AL","Mobile",4
3292,"LA","Monroe",3
3292,"TN","Murfreesboro",124
3292,"TN","Nashville",1
3292,"LA","New Orleans",3
3292,"NY","New York",1
3292,"VA","Norfolk",2
3292,"FL","Orlando",2
3292,"MS","Oxford",1
3292,"NV","Reno",1
3292,"LA","Ruston",3
3292,"TX","San Antonio",5
3292,"MO","Springfield",1
3292,"FL","Tampa",1
3292,"AL","Troy",5
3292,"OK","Tulsa",1
3292,"PA","University Park",1
3293,"MO","Cape Girardeau",4
3293,"IL","Charleston",3
3293,"TN","Clarksville",2
3293,"TN","Cookeville",2
3293,"FL","DeLand",1
3293,"IL","Edwardsville",4
3293,"IN","Evansville",3
3293,"VA","Farmville",1
3293,"NC","Greensboro",1
3293,"KY","Highland Heights",1
3293,"AL","Huntsville",1
3293,"IN","Indianapolis",1
3293,"MS","Itta Bena",2
3293,"AL","Jacksonville",5
3293,"TN","Martin",1
3293,"TN","Memphis",1
3293,"KY","Morehead",2
3293,"KY","Murray",71
3293,"TN","Nashville",6
3293,"LA","New Orleans",1
3293,"AL","Normal",1
3293,"KY","Richmond",2
3293,"KS","Wichita",1
3294,"NM","Albuquerque",1
3294,"ID","Boise",2
3294,"MT","Bozeman",4
3294,"UT","Cedar City",4
3294,"TN","Chattanooga",1
3294,"WA","Cheney",5
3294,"IL","Chicago",1
3294,"TX","Dallas",2
3294,"TX","Denton",1
3294,"CO","Denver",3
3294,"ND","Fargo",1
3294,"AZ","Flagstaff",8
3294,"CO","Fort Collins",1
3294,"ND","Grand Forks",2
3294,"CO","Greeley",95
3294,"MO","Kansas City",2
3294,"WY","Laramie",1
3294,"MT","Missoula",10
3294,"ID","Moscow",3
3294,"CA","Northridge",1
3294,"UT","Ogden",7
3294,"NE","Omaha",1
3294,"ID","Pocatello",7
3294,"OR","Portland",6
3294,"NV","Reno",3
3294,"CA","Sacramento",6
3294,"TX","San Antonio",2
3294,"CA","San Diego",2
3294,"CA","San Francisco",2
3294,"CA","Stockton",1
3294,"CO","USAF Academy",4
3294,"KS","Wichita",1
3295,"AK","Anchorage",1
3295,"MD","Annapolis",1
3295,"FL","Boca Raton",2
3295,"SD","Brookings",1
3295,"UT","Cedar City",1
3295,"IA","Cedar Falls",1
3295,"CO","Denver",1
3295,"NH","Durham",1
3295,"ND","Fargo",54
3295,"IN","Fort Wayne",5
3295,"ND","Grand Forks",1
3295,"IN","Indianapolis",2
3295,"MO","Kansas City",1
3295,"KS","Lawrence",1
3295,"CA","Los Angeles",2
3295,"IL","Macomb",2
3295,"FL","Miami",1
3295,"MN","Minneapolis",1
3295,"NJ","Newark",1
3295,"NE","Omaha",2
3295,"MI","Rochester",1
3295,"LA","Shreveport",2
3295,"SD","Sioux Falls",1
3295,"IN","Valparaiso",1
3295,"SD","Vermillion",1
3295,"KS","Wichita",1
3296,"OH","Akron",4
3296,"OH","Athens",2
3296,"IN","Bloomington",1
3296,"OH","Bowling Green",3
3296,"NY","Buffalo",2
3296,"IL","Carbondale",2
3296,"IA","Cedar Falls",1
3296,"IL","Charleston",1
3296,"VA","Charlottesville",1
3296,"IL","Chicago",6
3296,"OH","Cleveland",3
3296,"TX","Dallas",1
3296,"IL","DeKalb",76
3296,"IL","Edwardsville",1
3296,"ND","Fargo",1
3296,"CO","Fort Collins",1
3296,"IN","Indianapolis",1
3296,"MI","Kalamazoo",3
3296,"MO","Kansas City",1
3296,"OH","Kent",3
3296,"NM","Las Cruces",1
3296,"NV","Las Vegas",2
3296,"IL","Macomb",1
3296,"MN","Minneapolis",1
3296,"MT","Missoula",1
3296,"IL","Moline",1
3296,"KY","Morehead",2
3296,"IN","Muncie",4
3296,"IL","Normal",1
3296,"OH","Oxford",3
3296,"IL","Peoria",2
3296,"TX","San Antonio",1
3296,"OH","Toledo",2
3296,"PR","Trujillo Alto",1
3296,"MI","Ypsilanti",4
3297,"OH","Akron",1
3297,"MD","Annapolis",2
3297,"IL","Chicago",4
3297,"OH","Cincinnati",1
3297,"OH","Cleveland",1
3297,"FL","DeLand",1
3297,"MI","Detroit",4
3297,"WI","Green Bay",2
3297,"KY","Highland Heights",62
3297,"FL","Jacksonville",2
3297,"TN","Johnson City",3
3297,"GA","Kennesaw",1
3297,"NV","Las Vegas",2
3297,"GA","Macon",2
3297,"FL","Miami",2
3297,"WI","Milwaukee",3
3297,"PA","Moon Township",3
3297,"IN","Muncie",1
3297,"TN","Nashville",3
3297,"IL","Normal",1
3297,"OH","Oxford",1
3297,"MI","Rochester",3
3297,"SC","Spartanburg",3
3297,"IN","Terre Haute",1
3297,"IN","Valparaiso",2
3297,"OH","Youngstown",2
3298,"MD","Annapolis",115
3298,"OH","Athens",1
3298,"MD","Baltimore",3
3298,"PA","Bethlehem",6
3298,"MA","Boston",4
3298,"NY","Brooklyn",1
3298,"SC","Clemson",1
3298,"DE","Dover",1
3298,"PA","Easton",7
3298,"NC","Elon",2
3298,"NY","Hamilton",8
3298,"TX","Houston",1
3298,"WV","Huntington",1
3298,"NJ","Jersey City",2
3298,"NJ","Lawrenceville",1
3298,"PA","Lewisburg",5
3298,"NY","Loudonville",1
3298,"NJ","Newark",1
3298,"ME","Orono",1
3298,"NY","Poughkeepsie",1
3298,"NV","Reno",1
3298,"VA","Richmond",1
3298,"TX","San Antonio",1
3298,"MD","Towson",1
3298,"OK","Tulsa",1
3298,"CO","USAF Academy",4
3298,"DC","Washington",2
3298,"NY","West Point",5
3298,"VA","Williamsburg",1
3298,"MA","Worcester",6
3299,"NM","Albuquerque",2
3299,"IA","Ames",1
3299,"NC","Asheville",1
3299,"MD","Baltimore",5
3299,"LA","Baton Rouge",1
3299,"FL","Boca Raton",1
3299,"VA","Charlottesville",1
3299,"TN","Chattanooga",1
3299,"IL","Chicago",1
3299,"SC","Clemson",1
3299,"NC","Cullowhee",1
3299,"NC","Davidson",1
3299,"FL","Daytona Beach",6
3299,"DE","Dover",6
3299,"NC","Durham",8
3299,"NC","Elon",1
3299,"NC","Greensboro",93
3299,"MS","Hattiesburg",1
3299,"WV","Huntington",1
3299,"NY","Loudonville",1
3299,"VA","Lynchburg",1
3299,"KY","Morehead",1
3299,"TX","Nacogdoches",2
3299,"VA","Norfolk",13
3299,"SC","Orangeburg",8
3299,"MD","Princess Anne",6
3299,"VA","Richmond",1
3299,"SC","Rock Hill",1
3299,"GA","Savannah",6
3299,"FL","Tallahassee",7
3299,"MD","Towson",1
3299,"DC","Washington",5
3299,"KS","Wichita",1
3299,"VA","Williamsburg",1
3299,"NC","Wilmington",1
3299,"NC","Winston-Salem",1
3300,"NC","Asheville",1
3300,"MD","Baltimore",2
3300,"NY","Brooklyn",1
3300,"NC","Cullowhee",1
3300,"DE","Dover",1
3300,"NC","Durham",48
3300,"VA","Farmville",1
3300,"NC","Greensboro",2
3300,"VA","Norfolk",3
3300,"SC","Orangeburg",3
3300,"SC","Presbyterian",2
3300,"GA","Savannah",4
3300,"SC","Spartanburg",1
3300,"FL","Tallahassee",3
3300,"FL","Tampa",1
3301,"GA","Atlanta",5
3301,"TX","Austin",1
3301,"VA","Blacksburg",6
3301,"MA","Boston",1
3301,"MX","Cancun",3
3301,"NC","Chapel Hill",4
3301,"NC","Charlotte",1
3301,"VA","Charlottesville",3
3301,"TN","Chattanooga",1
3301,"MA","Chestnut Hill",3
3301,"SC","Clemson",6
3301,"FL","Coral Gables",1
3301,"NC","Durham",2
3301,"IL","Evanston",1
3301,"FL","Fort Lauderdale",1
3301,"FL","Fort Myers",2
3301,"TX","Fort Worth",1
3301,"BA","Freeport",1
3301,"FL","Gainesville",1
3301,"NC","Greensboro",15
3301,"HI","Honolulu",6
3301,"NV","Las Vegas",1
3301,"CA","Long Beach",2
3301,"CA","Los Angeles",1
3301,"KY","Louisville",1
3301,"VA","Lynchburg",1
3301,"AL","Mobile",1
3301,"CA","Moraga",1
3301,"TN","Nashville",2
3301,"VA","Norfolk",2
3301,"IN","Notre Dame",1
3301,"PA","Pittsburgh",4
3301,"NC","Raleigh",135
3301,"CA","San Diego",2
3301,"NY","St. Bonaventure",1
3301,"VI","St. Thomas",1
3301,"NY","Syracuse",1
3301,"FL","Tallahassee",2
3301,"DC","Washington",1
3301,"NC","Winston-Salem",6
3303,"TX","Abilene",1
3303,"IL","Chicago",1
3303,"CO","Denver",2
3303,"MI","Detroit",1
3303,"ND","Fargo",4
3303,"IN","Fort Wayne",2
3303,"MS","Hattiesburg",1
3303,"MO","Kansas City",2
3303,"FL","Miami",1
3303,"WI","Milwaukee",1
3303,"CA","Northridge",1
3303,"NE","Omaha",49
3303,"AR","Pine Bluff",1
3303,"MI","Rochester",1
3303,"TX","San Antonio",1
3303,"SD","Sioux Falls",2
3303,"SC","Spartanburg",2
3303,"FL","Tallahassee",1
3303,"IN","Terre Haute",1
3303,"OK","Tulsa",1
3303,"KS","Wichita",2
3304,"IA","Ames",1
3304,"MI","Ann Arbor",3
3304,"IN","Bloomington",2
3304,"CO","Boulder",1
3304,"VT","Burlington",1
3304,"IL","Champaign",5
3304,"TX","College Station",2
3304,"MO","Columbia",1
3304,"OH","Columbus",3
3304,"AR","Conway",1
3304,"FL","Coral Gables",2
3304,"FL","Daytona Beach",1
3304,"IA","Des Moines",1
3304,"MI","East Lansing",2
3304,"IL","Evanston",3
3304,"AZ","Flagstaff",1
3304,"IL","Hoffman Estates",2
3304,"IN","Indianapolis",7
3304,"IA","Iowa City",4
3304,"MO","Kansas City",1
3304,"NV","Las Vegas",3
3304,"KS","Lawrence",2
3304,"NE","Lincoln",133
3304,"CA","Los Angeles",3
3304,"TX","Lubbock",1
3304,"WI","Madison",5
3304,"KS","Manhattan",1
3304,"MN","Minneapolis",4
3304,"CA","Moraga",2
3304,"OK","Norman",1
3304,"NE","Omaha",2
3304,"NJ","Piscataway",1
3304,"WA","Pullman",2
3304,"UT","Salt Lake City",1
3304,"CA","San Jose",1
3304,"FL","Tallahassee",2
3304,"FL","Tampa",1
3304,"PA","University Park",3
3304,"TX","Waco",1
3304,"IN","West Lafayette",3
3305,"NM","Albuquerque",1
3305,"CA","Bakersfield",1
3305,"ID","Boise",2
3305,"OR","Eugene",1
3305,"CO","Fort Collins",1
3305,"CA","Fresno",2
3305,"HI","Honolulu",2
3305,"CA","Irvine",1
3305,"NM","Las Cruces",2
3305,"NV","Las Vegas",8
3305,"UT","Logan",2
3305,"CA","Long Beach",1
3305,"CA","Los Angeles",1
3305,"CA","Malibu",1
3305,"ID","Moscow",2
3305,"UT","Ogden",1
3305,"UT","Orem",2
3305,"AZ","Phoenix",1
3305,"MX","Playa del Carmen",2
3305,"NV","Reno",80
3305,"CA","Sacramento",2
3305,"CA","San Diego",1
3305,"CA","San Jose",5
3305,"CA","Santa Barbara",1
3305,"WA","Seattle",1
3305,"CO","USAF Academy",4
3305,"HI","Wailuku",1
3306,"NY","Albany",4
3306,"IA","Ames",1
3306,"MD","Baltimore",6
3306,"ME","Bangor",2
3306,"PA","Bethlehem",1
3306,"MA","Boston",4
3306,"NY","Buffalo",1
3306,"VT","Burlington",6
3306,"NH","Durham",74
3306,"CT","Fairfield",2
3306,"NH","Hanover",3
3306,"NY","Ithaca",1
3306,"RI","Kingston",1
3306,"NY","Loudonville",1
3306,"MA","Lowell",5
3306,"CT","New Britain",1
3306,"CT","New Haven",1
3306,"NJ","Newark",1
3306,"ME","Orono",3
3306,"ME","Portland",2
3306,"RI","Providence",2
3306,"NY","Riverdale",2
3306,"RI","Smithfield",2
3306,"NY","Staten Island",2
3306,"NY","Stony Brook",5
3306,"NY","Vestal",7
3306,"DC","Washington",1
3306,"CT","West Hartford",5
3306,"MA","Worcester",1
3307,"NM","Albuquerque",113
3307,"ID","Boise",2
3307,"MX","Cancun",1
3307,"FL","Coral Gables",1
3307,"CA","Cupertino",1
3307,"TX","Dallas",1
3307,"TX","El Paso",2
3307,"AZ","Flagstaff",1
3307,"CO","Fort Collins",2
3307,"TX","Fort Worth",1
3307,"CA","Fresno",2
3307,"TX","Houston",2
3307,"WY","Laramie",4
3307,"NM","Las Cruces",7
3307,"NV","Las Vegas",13
3307,"UT","Logan",5
3307,"MN","Minneapolis",1
3307,"UT","Provo",1
3307,"NV","Reno",4
3307,"CA","San Diego",3
3307,"CA","San Jose",3
3307,"AZ","Tempe",1
3307,"AZ","Tucson",1
3307,"CO","USAF Academy",8
3308,"NM","Albuquerque",1
3308,"TX","Arlington",1
3308,"CA","Bakersfield",3
3308,"ID","Boise",2
3308,"NY","Bronx",1
3308,"UT","Cedar City",2
3308,"IL","Chicago",7
3308,"TX","Corpus Christi",1
3308,"CO","Denver",1
3308,"TX","Edinburg",5
3308,"TX","El Paso",4
3308,"ND","Fargo",1
3308,"AZ","Flagstaff",1
3308,"ND","Grand Forks",1
3308,"HI","Honolulu",3
3308,"TX","Houston",1
3308,"MI","Kalamazoo",1
3308,"MO","Kansas City",5
3308,"NM","Las Cruces",93
3308,"NV","Las Vegas",14
3308,"UT","Logan",1
3308,"CA","Long Beach",2
3308,"CA","Malibu",1
3308,"FL","Miami",1
3308,"CA","Northridge",1
3308,"UT","Orem",7
3308,"AZ","Phoenix",3
3308,"NV","Reno",1
3308,"CA","Riverside",1
3308,"LA","Ruston",1
3308,"TX","San Antonio",1
3308,"CA","San Jose",3
3308,"TX","San Marcos",1
3308,"CA","Santa Barbara",1
3308,"WA","Seattle",4
3309,"TX","Beaumont",1
3309,"CO","Boulder",1
3309,"AR","Conway",2
3309,"LA","Hammond",5
3309,"AR","Hot Springs",2
3309,"TX","Houston",2
3309,"AL","Jacksonville",1
3309,"LA","Lake Charles",5
3309,"TN","Memphis",1
3309,"LA","Monroe",2
3309,"LA","Natchitoches",3
3309,"LA","New Orleans",47
3309,"MS","Oxford",1
3309,"TX","San Antonio",3
3310,"NY","Albany",6
3310,"NJ","Atlantic City",1
3310,"MD","Baltimore",2
3310,"CT","Bridgeport",1
3310,"NY","Buffalo",3
3310,"OH","Cleveland",2
3310,"MD","Emmitsburg",1
3310,"CT","Fairfield",1
3310,"NY","Hamilton",2
3310,"NJ","Jersey City",7
3310,"NV","Las Vegas",1
3310,"NJ","Lawrenceville",3
3310,"NY","Lewiston",5
3310,"NY","Loudonville",2
3310,"PA","Moon Township",1
3310,"TX","Nacogdoches",1
3310,"NY","New Rochelle",3
3310,"NY","Niagara Falls",53
3310,"NY","Niagara University",5
3310,"PA","Philadelphia",1
3310,"NY","Poughkeepsie",3
3310,"NY","Riverdale",5
3310,"MA","Springfield",2
3310,"NY","Vestal",3
3310,"NJ","West Long Branch",3
3311,"TX","Abilene",1
3311,"LA","Baton Rouge",1
3311,"TX","Beaumont",1
3311,"IL","Chicago",1
3311,"AR","Conway",4
3311,"TX","Corpus Christi",2
3311,"FL","DeLand",1
3311,"TX","El Paso",2
3311,"OR","Eugene",1
3311,"LA","Grambling",1
3311,"LA","Hammond",7
3311,"MS","Hattiesburg",1
3311,"LA","Houma",1
3311,"TX","Houston",5
3311,"TX","Huntsville",3
3311,"MS","Itta Bena",1
3311,"MS","Jackson",1
3311,"TX","Katy",5
3311,"LA","Lake Charles",6
3311,"TX","Lubbock",3
3311,"AL","Mobile",1
3311,"LA","Monroe",1
3311,"AL","Montgomery",1
3311,"TX","Nacogdoches",2
3311,"TN","Nashville",1
3311,"LA","Natchitoches",3
3311,"LA","New Orleans",4
3311,"TX","San Antonio",2
3311,"TX","San Marcos",1
3311,"LA","Thibodaux",74
3312,"VA","Blacksburg",1
3312,"FL","Boca Raton",1
3312,"NY","Brooklyn",3
3312,"VT","Burlington",1
3312,"IL","Chicago",4
3312,"DE","Dover",2
3312,"TX","Edinburg",2
3312,"NJ","Hackensack",1
3312,"NY","Hamilton",1
3312,"TX","Houston",3
3312,"FL","Jacksonville",1
3312,"NJ","Jersey City",1
3312,"NJ","Lawrenceville",1
3312,"TN","Nashville",2
3312,"NJ","Newark",54
3312,"UT","Orem",2
3312,"PA","Philadelphia",1
3312,"RI","Providence",1
3312,"TX","San Antonio",1
3312,"SC","Spartanburg",1
3312,"CT","West Hartford",1
3313,"MD","Baltimore",9
3313,"PA","Bethlehem",2
3313,"FL","Boca Raton",1
3313,"NC","Buies Creek",1
3313,"FL","Daytona Beach",1
3313,"DE","Dover",4
3313,"NC","Durham",2
3313,"VA","Farmville",2
3313,"NC","Greensboro",1
3313,"VA","Hampton",2
3313,"VA","Harrisonburg",1
3313,"NC","High Point",1
3313,"TX","Houston",1
3313,"FL","Jacksonville",2
3313,"KY","Morehead",2
3313,"TN","Nashville",1
3313,"VA","Norfolk",62
3313,"SC","Orangeburg",4
3313,"MD","Princess Anne",3
3313,"VA","Richmond",1
3313,"GA","Savannah",3
3313,"SC","Spartanburg",1
3313,"FL","Tallahassee",3
3313,"DC","Washington",5
3313,"VA","Williamsburg",1
3313,"NC","Winston-Salem",1
3314,"NM","Albuquerque",2
3314,"GA","Atlanta",2
3314,"BA","Bimini",1
3314,"VA","Blacksburg",4
3314,"NC","Boiling Springs",1
3314,"MX","Cancun",4
3314,"NC","Chapel Hill",140
3314,"VA","Charlottesville",3
3314,"MA","Chestnut Hill",4
3314,"SC","Clemson",4
3314,"SC","Conway",2
3314,"FL","Coral Gables",2
3314,"NC","Durham",1
3314,"NC","Elon",1
3314,"OR","Eugene",1
3314,"NC","Greensboro",11
3314,"HI","Honolulu",6
3314,"IA","Iowa City",1
3314,"NV","Las Vegas",1
3314,"CA","Los Angeles",1
3314,"WI","Madison",1
3314,"SC","Myrtle Beach",14
3314,"DE","Newark",1
3314,"NJ","Piscataway",1
3314,"NC","Raleigh",6
3314,"VI","St. Thomas",2
3314,"CA","Stanford",1
3314,"FL","Tallahassee",3
3314,"CT","Uncasville",1
3314,"NC","Winston-Salem",4
3315,"MA","Amherst",1
3315,"MA","Cambridge",1
3315,"UT","Cedar City",2
3315,"WA","Cheney",2
3315,"IL","Chicago",4
3315,"FL","DeLand",2
3315,"CO","Denver",1
3315,"TX","Edinburg",2
3315,"ND","Fargo",3
3315,"AZ","Flagstaff",2
3315,"IN","Fort Wayne",2
3315,"ND","Grand Forks",84
3315,"CO","Greeley",4
3315,"TX","Houston",3
3315,"NM","Las Cruces",3
3315,"IL","Macomb",1
3315,"WI","Milwaukee",2
3315,"MT","Missoula",2
3315,"ID","Moscow",1
3315,"NJ","Newark",3
3315,"SC","North Charleston",1
3315,"UT","Ogden",5
3315,"NE","Omaha",3
3315,"SC","Orangeburg",1
3315,"UT","Orem",5
3315,"AZ","Phoenix",1
3315,"ID","Pocatello",3
3315,"OR","Portland",2
3315,"NV","Reno",1
3315,"CA","Sacramento",2
3315,"UT","Salt Lake City",1
3315,"TX","San Antonio",2
3315,"CA","San Diego",1
3315,"WA","Seattle",1
3315,"SD","Sioux Falls",1
3315,"GA","Statesboro",1
3315,"MD","Towson",2
