"teamid","state","sum"
3278,"WI","664"
3278,"NV","887"
3278,"NC","2999"
3278,"NM","366"
3278,"BA","109"
3278,"FL","2438"
3278,"OR","670"
3278,"RI","622"
3278,"NE","428"
3278,"CA","3936"
3278,"ND","263"
3278,"MN","197"
3278,"MI","1067"
3278,"IL","2092"
3278,"TN","1944"
3278,"VA","2153"
3278,"PA","2219"
3278,"MA","1030"
3278,"MX","165"
3279,"MA","1030"
3279,"KY","1069"
3279,"AL","1336"
3279,"AR","928"
3279,"TX","3677"
3279,"NV","887"
3279,"IL","2092"
3279,"MS","846"
3279,"LA","1730"
3279,"HI","272"
3279,"TN","1944"
3279,"FL","2438"
3279,"MO","692"
3279,"NY","3492"
3279,"PA","2219"
3279,"GA","1146"
3280,"KY","1069"
3280,"OR","670"
3280,"TN","1944"
3280,"VA","2153"
3280,"SC","1673"
3280,"MS","846"
3280,"MO","692"
3280,"MX","165"
3280,"NV","887"
3280,"IA","697"
3280,"ME","168"
3280,"ND","263"
3280,"WA","886"
3280,"TX","3677"
3280,"AR","928"
3280,"GA","1146"
3280,"CA","3936"
3280,"AL","1336"
3280,"WI","664"
3280,"NC","2999"
3280,"OK","710"
3280,"LA","1730"
3280,"FL","2438"
3280,"OH","2143"
3280,"HI","272"
3280,"PA","2219"
3280,"BC","21"
3281,"IL","2092"
3281,"MS","846"
3281,"MO","692"
3281,"TX","3677"
3281,"HI","272"
3281,"KS","555"
3281,"IA","697"
3281,"CA","3936"
3281,"MX","165"
3281,"NC","2999"
3281,"CO","820"
3281,"NE","428"
3281,"BA","109"
3281,"AR","928"
3281,"WV","335"
3281,"SC","1673"
3281,"FL","2438"
3281,"IN","1694"
3281,"VI","118"
3281,"TN","1944"
3281,"AL","1336"
3281,"GA","1146"
3282,"MD","1401"
3282,"NY","3492"
3282,"IA","697"
3282,"AZ","600"
3282,"ND","263"
3282,"KS","555"
3282,"CA","3936"
3282,"NV","887"
3282,"LA","1730"
3282,"IL","2092"
3282,"IN","1694"
3282,"MI","1067"
3282,"MO","692"
3282,"CO","820"
3282,"FL","2438"
3282,"VA","2153"
3282,"TX","3677"
3282,"NM","366"
3282,"SD","352"
3282,"WA","886"
3282,"UT","890"
3283,"OH","2143"
3283,"IL","2092"
3283,"OK","710"
3283,"IN","1694"
3283,"NE","428"
3283,"MS","846"
3283,"FL","2438"
3283,"MD","1401"
3283,"MX","165"
3283,"LA","1730"
3283,"SD","352"
3283,"IA","697"
3283,"TX","3677"
3283,"MO","692"
3283,"MN","197"
3283,"ID","431"
3283,"KS","555"
3283,"AR","928"
3284,"CT","1268"
3284,"NY","3492"
3284,"DC","580"
3284,"RI","622"
3284,"PA","2219"
3284,"MA","1030"
3284,"CA","3936"
3284,"NJ","1257"
3284,"MI","1067"
3284,"FL","2438"
3284,"NC","2999"
3285,"AZ","600"
3285,"NV","887"
3285,"WY","142"
3285,"CA","3936"
3285,"UT","890"
3285,"MX","165"
3285,"MT","310"
3285,"CO","820"
3285,"ND","263"
3285,"OR","670"
3285,"ID","431"
3285,"PA","2219"
3285,"WA","886"
3286,"ND","263"
3286,"AZ","600"
3286,"HI","272"
3286,"OR","670"
3286,"WA","886"
3286,"TX","3677"
3286,"MT","310"
3286,"CA","3936"
3286,"UT","890"
3286,"FL","2438"
3286,"ID","431"
3286,"CO","820"
3286,"NV","887"
3287,"IL","2092"
3287,"TN","1944"
3287,"NY","3492"
3287,"PA","2219"
3287,"FL","2438"
3287,"MO","692"
3287,"WV","335"
3287,"GA","1146"
3287,"KY","1069"
3287,"IN","1694"
3287,"VA","2153"
3287,"AL","1336"
3287,"NC","2999"
3288,"VA","2153"
3288,"FL","2438"
3288,"MD","1401"
3288,"IL","2092"
3288,"MA","1030"
3288,"NY","3492"
3288,"DC","580"
3288,"WV","335"
3288,"SC","1673"
3288,"NJ","1257"
3288,"CT","1268"
3288,"NC","2999"
3288,"GA","1146"
3288,"DE","285"
3290,"TN","1944"
3290,"AR","928"
3290,"AL","1336"
3290,"TX","3677"
3290,"MS","846"
3290,"LA","1730"
3291,"NV","887"
3291,"DC","580"
3291,"CA","3936"
3291,"PA","2219"
3291,"VA","2153"
3291,"MD","1401"
3291,"NC","2999"
3291,"DE","285"
3291,"IL","2092"
3291,"NJ","1257"
3291,"CT","1268"
3291,"RI","622"
3291,"NY","3492"
3292,"VA","2153"
3292,"MS","846"
3292,"CO","820"
3292,"AL","1336"
3292,"TN","1944"
3292,"WV","335"
3292,"LA","1730"
3292,"SC","1673"
3292,"NY","3492"
3292,"TX","3677"
3292,"AR","928"
3292,"FL","2438"
3292,"MO","692"
3292,"OK","710"
3292,"OH","2143"
3292,"NV","887"
3292,"PA","2219"
3292,"NC","2999"
3292,"KY","1069"
3293,"LA","1730"
3293,"IN","1694"
3293,"NC","2999"
3293,"KY","1069"
3293,"FL","2438"
3293,"AL","1336"
3293,"IL","2092"
3293,"VA","2153"
3293,"TN","1944"
3293,"MS","846"
3293,"KS","555"
3293,"MO","692"
3294,"NM","366"
3294,"WY","142"
3294,"TN","1944"
3294,"KS","555"
3294,"IL","2092"
3294,"CA","3936"
3294,"UT","890"
3294,"CO","820"
3294,"WA","886"
3294,"ND","263"
3294,"AZ","600"
3294,"TX","3677"
3294,"NV","887"
3294,"OR","670"
3294,"ID","431"
3294,"NE","428"
3294,"MO","692"
3294,"MT","310"
3295,"CO","820"
3295,"LA","1730"
3295,"MI","1067"
3295,"AK","17"
3295,"NJ","1257"
3295,"KS","555"
3295,"NH","289"
3295,"SD","352"
3295,"IA","697"
3295,"IL","2092"
3295,"MD","1401"
3295,"MO","692"
3295,"ND","263"
3295,"CA","3936"
3295,"IN","1694"
3295,"MN","197"
3295,"UT","890"
3295,"NE","428"
3295,"FL","2438"
3296,"KY","1069"
3296,"VA","2153"
3296,"OH","2143"
3296,"IN","1694"
3296,"NV","887"
3296,"MT","310"
3296,"PR","75"
3296,"NM","366"
3296,"CO","820"
3296,"NY","3492"
3296,"ND","263"
3296,"MI","1067"
3296,"TX","3677"
3296,"IA","697"
3296,"MN","197"
3296,"IL","2092"
3296,"MO","692"
3297,"KY","1069"
3297,"IL","2092"
3297,"PA","2219"
3297,"WI","664"
3297,"NV","887"
3297,"OH","2143"
3297,"MD","1401"
3297,"SC","1673"
3297,"MI","1067"
3297,"TN","1944"
3297,"FL","2438"
3297,"IN","1694"
3297,"GA","1146"
3298,"NJ","1257"
3298,"NC","2999"
3298,"NV","887"
3298,"NY","3492"
3298,"OH","2143"
3298,"MA","1030"
3298,"ME","168"
3298,"WV","335"
3298,"DC","580"
3298,"TX","3677"
3298,"OK","710"
3298,"PA","2219"
3298,"SC","1673"
3298,"DE","285"
3298,"VA","2153"
3298,"MD","1401"
3298,"CO","820"
3299,"KS","555"
3299,"NM","366"
3299,"TN","1944"
3299,"DC","580"
3299,"VA","2153"
3299,"DE","285"
3299,"MD","1401"
3299,"FL","2438"
3299,"NY","3492"
3299,"TX","3677"
3299,"NC","2999"
3299,"IA","697"
3299,"SC","1673"
3299,"KY","1069"
3299,"IL","2092"
3299,"WV","335"
3299,"LA","1730"
3299,"GA","1146"
3299,"MS","846"
3300,"FL","2438"
3300,"DE","285"
3300,"SC","1673"
3300,"MD","1401"
3300,"GA","1146"
3300,"NY","3492"
3300,"NC","2999"
3300,"VA","2153"
3301,"PA","2219"
3301,"HI","272"
3301,"CA","3936"
3301,"TN","1944"
3301,"BA","109"
3301,"NY","3492"
3301,"NV","887"
3301,"MA","1030"
3301,"VI","118"
3301,"GA","1146"
3301,"IL","2092"
3301,"MX","165"
3301,"FL","2438"
3301,"IN","1694"
3301,"NC","2999"
3301,"TX","3677"
3301,"SC","1673"
3301,"VA","2153"
3301,"DC","580"
3301,"AL","1336"
3301,"KY","1069"
3303,"MI","1067"
3303,"CA","3936"
3303,"MO","692"
3303,"WI","664"
3303,"OK","710"
3303,"KS","555"
3303,"TX","3677"
3303,"SC","1673"
3303,"SD","352"
3303,"FL","2438"
3303,"IL","2092"
3303,"ND","263"
3303,"IN","1694"
3303,"CO","820"
3303,"MS","846"
3303,"NE","428"
3303,"AR","928"
3304,"MI","1067"
3304,"AR","928"
3304,"OH","2143"
3304,"NV","887"
3304,"IA","697"
3304,"CO","820"
3304,"KS","555"
3304,"AZ","600"
3304,"OK","710"
3304,"MO","692"
3304,"IL","2092"
3304,"WA","886"
3304,"NE","428"
3304,"TX","3677"
3304,"MN","197"
3304,"VT","159"
3304,"WI","664"
3304,"UT","890"
3304,"NJ","1257"
3304,"FL","2438"
3304,"CA","3936"
3304,"IN","1694"
3304,"PA","2219"
3305,"CO","820"
3305,"ID","431"
3305,"UT","890"
3305,"OR","670"
3305,"HI","272"
3305,"WA","886"
3305,"MX","165"
3305,"CA","3936"
3305,"NM","366"
3305,"NV","887"
3305,"AZ","600"
3306,"RI","622"
3306,"MD","1401"
3306,"MA","1030"
3306,"VT","159"
3306,"IA","697"
3306,"ME","168"
3306,"CT","1268"
3306,"NJ","1257"
3306,"DC","580"
3306,"NY","3492"
3306,"NH","289"
3306,"PA","2219"
3307,"MX","165"
3307,"FL","2438"
3307,"MN","197"
3307,"CO","820"
3307,"CA","3936"
3307,"NM","366"
3307,"NV","887"
3307,"TX","3677"
3307,"WY","142"
3307,"ID","431"
3307,"AZ","600"
3307,"UT","890"
3308,"ID","431"
3308,"IL","2092"
3308,"MI","1067"
3308,"NV","887"
3308,"TX","3677"
3308,"HI","272"
3308,"NM","366"
3308,"ND","263"
3308,"AZ","600"
3308,"LA","1730"
3308,"MO","692"
3308,"WA","886"
3308,"CO","820"
3308,"CA","3936"
3308,"FL","2438"
3308,"UT","890"
3308,"NY","3492"
3309,"TN","1944"
3309,"TX","3677"
3309,"MS","846"
3309,"AR","928"
3309,"AL","1336"
3309,"LA","1730"
3309,"CO","820"
3310,"OH","2143"
3310,"NY","3492"
3310,"PA","2219"
3310,"NV","887"
3310,"TX","3677"
3310,"MD","1401"
3310,"NJ","1257"
3310,"MA","1030"
3310,"CT","1268"
3311,"AR","928"
3311,"IL","2092"
3311,"FL","2438"
3311,"MS","846"
3311,"AL","1336"
3311,"TN","1944"
3311,"LA","1730"
3311,"OR","670"
3311,"TX","3677"
3312,"TN","1944"
3312,"UT","890"
3312,"TX","3677"
3312,"VA","2153"
3312,"NJ","1257"
3312,"IL","2092"
3312,"RI","622"
3312,"PA","2219"
3312,"SC","1673"
3312,"VT","159"
3312,"FL","2438"
3312,"DE","285"
3312,"NY","3492"
3312,"CT","1268"
3313,"FL","2438"
3313,"VA","2153"
3313,"GA","1146"
3313,"DC","580"
3313,"DE","285"
3313,"PA","2219"
3313,"MD","1401"
3313,"TX","3677"
3313,"NC","2999"
3313,"KY","1069"
3313,"SC","1673"
3313,"TN","1944"
3314,"GA","1146"
3314,"CT","1268"
3314,"NC","2999"
3314,"NJ","1257"
3314,"VI","118"
3314,"VA","2153"
3314,"NV","887"
3314,"BA","109"
3314,"NM","366"
3314,"MA","1030"
3314,"WI","664"
3314,"MX","165"
3314,"FL","2438"
3314,"OR","670"
3314,"IA","697"
3314,"CA","3936"
3314,"HI","272"
3314,"SC","1673"
3314,"DE","285"
3315,"MD","1401"
3315,"IL","2092"
3315,"IN","1694"
3315,"WA","886"
3315,"ND","263"
3315,"SC","1673"
3315,"GA","1146"
3315,"NE","428"
3315,"NJ","1257"
3315,"CO","820"
3315,"TX","3677"
3315,"MT","310"
3315,"NM","366"
3315,"FL","2438"
3315,"NV","887"
3315,"SD","352"
3315,"CA","3936"
3315,"ID","431"
3315,"UT","890"
3315,"OK","710"
3315,"AZ","600"
3315,"OR","670"
3315,"MA","1030"
3315,"WI","664"
3316,"GA","1146"
3316,"SC","1673"
3316,"FL","2438"
3316,"MO","692"
3316,"KY","1069"
3316,"NC","2999"
3316,"NJ","1257"
3316,"TN","1944"
3316,"AL","1336"
3317,"AR","928"
3317,"WV","335"
3317,"FL","2438"
3317,"TX","3677"
3317,"HI","272"
3317,"CA","3936"
3317,"LA","1730"
3317,"MS","846"
3317,"VA","2153"
3317,"PA","2219"
3317,"IL","2092"
3317,"AZ","600"
3317,"NM","366"
3317,"OK","710"
3317,"CO","820"
3317,"KY","1069"
3317,"AL","1336"
3317,"MO","692"
3318,"VA","2153"
3318,"NC","2999"
3318,"RI","622"
3318,"CA","3936"
3318,"PA","2219"
3318,"ME","168"
3318,"NY","3492"
3318,"MD","1401"
3318,"VT","159"
3318,"DE","285"
3318,"CO","820"
3318,"NH","289"
3318,"SC","1673"
3318,"MA","1030"
3318,"GA","1146"
3318,"OH","2143"
3318,"NJ","1257"
3318,"CT","1268"
3318,"IA","697"
3318,"FL","2438"
3319,"CA","3936"
3319,"AZ","600"
3319,"CO","820"
3319,"HI","272"
3319,"UT","890"
3319,"WA","886"
3319,"MT","310"
3319,"TX","3677"
3319,"ID","431"
3319,"OR","670"
3320,"IN","1694"
3320,"ND","263"
3320,"MO","692"
3320,"AZ","600"
3320,"IA","697"
3320,"NE","428"
3320,"IL","2092"
3320,"KS","555"
3320,"OK","710"
3320,"CO","820"
3320,"NV","887"
3320,"FL","2438"
3320,"MX","165"
3320,"WI","664"
3320,"NM","366"
3320,"CA","3936"
3321,"MA","1030"
3321,"VA","2153"
3321,"PA","2219"
3321,"CA","3936"
3321,"MN","197"
3321,"OH","2143"
3321,"TX","3677"
3321,"NC","2999"
3321,"WI","664"
3321,"NY","3492"
3321,"TN","1944"
3321,"KS","555"
3321,"IL","2092"
3321,"NV","887"
3321,"KY","1069"
3321,"IA","697"
3321,"MI","1067"
3321,"FL","2438"
3321,"LA","1730"
3321,"AR","928"
3321,"AZ","600"
3321,"NE","428"
3321,"IN","1694"
3321,"NJ","1257"
3322,"AR","928"
3322,"LA","1730"
3322,"TN","1944"
3322,"TX","3677"
3322,"MS","846"
3323,"UT","890"
3323,"KY","1069"
3323,"SD","352"
3323,"WA","886"
3323,"VA","2153"
3323,"MX","165"
3323,"CA","3936"
3323,"OR","670"
3323,"VI","118"
3323,"RI","622"
3323,"PA","2219"
3323,"NY","3492"
3323,"MA","1030"
3323,"NE","428"
3323,"NC","2999"
3323,"IN","1694"
3323,"FL","2438"
3323,"CT","1268"
3323,"NV","887"
3323,"SC","1673"
3323,"MD","1401"
3323,"MI","1067"
3323,"IL","2092"
3323,"OK","710"
3323,"NJ","1257"
3323,"WI","664"
3323,"CO","820"
3323,"BA","109"
3323,"DC","580"
3323,"OH","2143"
3323,"TN","1944"
3323,"BC","21"
3323,"GA","1146"
3323,"WV","335"
3323,"IA","697"
3323,"TX","3677"
3323,"ON","3"
3324,"IL","2092"
3324,"IN","1694"
3324,"MO","692"
3324,"VA","2153"
3324,"LA","1730"
3324,"TX","3677"
3324,"MI","1067"
3324,"WI","664"
3324,"ND","263"
3324,"OH","2143"
3324,"SD","352"
3324,"NY","3492"
3324,"FL","2438"
3324,"UT","890"
3324,"SC","1673"
3324,"VT","159"
3324,"DC","580"
3324,"KY","1069"
3324,"NV","887"
3325,"KY","1069"
3325,"NV","887"
3325,"IL","2092"
3325,"FL","2438"
3325,"GA","1146"
3325,"DC","580"
3325,"TN","1944"
3325,"MI","1067"
3325,"OH","2143"
3325,"VA","2153"
3325,"NC","2999"
3325,"WV","335"
3325,"IN","1694"
3325,"CO","820"
3325,"NY","3492"
3325,"UT","890"
3326,"PA","2219"
3326,"OH","2143"
3326,"MS","846"
3326,"CA","3936"
3326,"WV","335"
3326,"NJ","1257"
3326,"WA","886"
3326,"VI","118"
3326,"FL","2438"
3326,"IA","697"
3326,"KY","1069"
3326,"MI","1067"
3326,"NC","2999"
3326,"NE","428"
3326,"OK","710"
3326,"IN","1694"
3326,"NV","887"
3326,"LA","1730"
3326,"MN","197"
3326,"WI","664"
3326,"IL","2092"
3326,"MD","1401"
3328,"HI","272"
3328,"NE","428"
3328,"KY","1069"
3328,"WA","886"
3328,"CA","3936"
3328,"IL","2092"
3328,"TN","1944"
3328,"OH","2143"
3328,"NM","366"
3328,"CO","820"
3328,"KS","555"
3328,"TX","3677"
3328,"MO","692"
3328,"IA","697"
3328,"OK","710"
3328,"UT","890"
3328,"NV","887"
3328,"AR","928"
3328,"VI","118"
3328,"CT","1268"
3328,"BA","109"
3328,"VA","2153"
3328,"WI","664"
3328,"WV","335"
3328,"NY","3492"
3329,"OK","710"
3329,"WA","886"
3329,"NC","2999"
3329,"IN","1694"
3329,"NV","887"
3329,"VI","118"
3329,"AZ","600"
3329,"KS","555"
3329,"VT","159"
3329,"MO","692"
3329,"CA","3936"
3329,"FL","2438"
3329,"IA","697"
3329,"AR","928"
3329,"PR","75"
3329,"MX","165"
3329,"CO","820"
3329,"BA","109"
3329,"TX","3677"
3329,"MS","846"
3329,"UT","890"
3329,"WV","335"
3329,"NM","366"
3330,"MA","1030"
3330,"MS","846"
3330,"DC","580"
3330,"TN","1944"
3330,"OH","2143"
3330,"FL","2438"
3330,"GA","1146"
3330,"VA","2153"
3330,"WV","335"
3330,"TX","3677"
3330,"NV","887"
3330,"DE","285"
3330,"SC","1673"
3330,"NC","2999"
3330,"MD","1401"
3330,"CA","3936"
3330,"LA","1730"
3330,"AL","1336"
3330,"NY","3492"
3330,"VI","118"
3331,"MI","1067"
3331,"KS","555"
3331,"IN","1694"
3331,"LA","1730"
3331,"OK","710"
3331,"MT","310"
3331,"IL","2092"
3331,"MS","846"
3331,"WI","664"
3331,"CO","820"
3331,"TX","3677"
3331,"SD","352"
3331,"NE","428"
3331,"MO","692"
3331,"AR","928"
3331,"UT","890"
3331,"ND","263"
3332,"SC","1673"
3332,"NC","2999"
3332,"CT","1268"
3332,"MT","310"
3332,"SD","352"
3332,"UT","890"
3332,"AZ","600"
3332,"WY","142"
3332,"NV","887"
3332,"CA","3936"
3332,"TX","3677"
3332,"ID","431"
3332,"CO","820"
3332,"HI","272"
3332,"NY","3492"
3332,"WA","886"
3332,"OR","670"
3332,"VI","118"
3333,"NC","2999"
3333,"KY","1069"
3333,"PR","75"
3333,"HI","272"
3333,"MX","165"
3333,"CA","3936"
3333,"UT","890"
3333,"AZ","600"
3333,"LA","1730"
3333,"TX","3677"
3333,"WA","886"
3333,"BC","21"
3333,"FL","2438"
3333,"NV","887"
3333,"WI","664"
3333,"TN","1944"
3333,"OR","670"
3333,"CO","820"
3334,"WA","886"
3334,"NC","2999"
3334,"UT","890"
3334,"CA","3936"
3334,"OR","670"
3334,"PA","2219"
3334,"HI","272"
3334,"NV","887"
3335,"NY","3492"
3335,"NH","289"
3335,"VA","2153"
3335,"HI","272"
3335,"NJ","1257"
3335,"FL","2438"
3335,"RI","622"
3335,"CA","3936"
3335,"MD","1401"
3335,"BA","109"
3335,"IA","697"
3335,"MA","1030"
3335,"CT","1268"
3335,"PA","2219"
3336,"WI","664"
3336,"LA","1730"
3336,"RI","622"
3336,"CA","3936"
3336,"MN","197"
3336,"ME","168"
3336,"TX","3677"
3336,"FL","2438"
3336,"NY","3492"
3336,"PA","2219"
3336,"VA","2153"
3336,"WV","335"
3336,"MA","1030"
3336,"IN","1694"
3336,"MD","1401"
3336,"MX","165"
3336,"IL","2092"
3336,"OH","2143"
3336,"DC","580"
3336,"IA","697"
3336,"NV","887"
3336,"BA","109"
3336,"SC","1673"
3336,"MI","1067"
3336,"NE","428"
3337,"IA","697"
3337,"CA","3936"
3337,"NV","887"
3337,"HI","272"
3337,"AZ","600"
3337,"OR","670"
3337,"WA","886"
3337,"RI","622"
3337,"CO","820"
3337,"NM","366"
3338,"TN","1944"
3338,"SC","1673"
3338,"GA","1146"
3338,"CT","1268"
3338,"RI","622"
3338,"NV","887"
3338,"OH","2143"
3338,"VI","118"
3338,"PA","2219"
3338,"IN","1694"
3338,"VA","2153"
3338,"WV","335"
3338,"MI","1067"
3338,"NJ","1257"
3338,"KY","1069"
3338,"MX","165"
3338,"FL","2438"
3338,"NC","2999"
3338,"MD","1401"
3338,"IL","2092"
3338,"NY","3492"
3339,"NV","887"
3339,"ID","431"
3339,"HI","272"
3339,"WA","886"
3339,"CO","820"
3339,"UT","890"
3339,"MT","310"
3339,"OR","670"
3339,"TX","3677"
3339,"CA","3936"
3340,"OR","670"
3340,"WA","886"
3340,"AZ","600"
3340,"CA","3936"
3340,"TX","3677"
3340,"ND","263"
3340,"HI","272"
3340,"UT","890"
3340,"MT","310"
3340,"ID","431"
3340,"NY","3492"
3340,"NV","887"
3341,"AL","1336"
3341,"OH","2143"
3341,"OK","710"
3341,"CA","3936"
3341,"AR","928"
3341,"TN","1944"
3341,"MS","846"
3341,"TX","3677"
3341,"LA","1730"
3342,"VA","2153"
3342,"GA","1146"
3342,"SC","1673"
3342,"FL","2438"
3342,"NC","2999"
3343,"NH","289"
3343,"MO","692"
3343,"CA","3936"
3343,"DC","580"
3343,"NY","3492"
3343,"IL","2092"
3343,"NC","2999"
3343,"VA","2153"
3343,"MA","1030"
3343,"NJ","1257"
3343,"TX","3677"
3343,"FL","2438"
3343,"RI","622"
3343,"PA","2219"
3343,"CT","1268"
3343,"MX","165"
3343,"TN","1944"
3343,"MI","1067"
3343,"OR","670"
3343,"MD","1401"
3343,"DE","285"
3344,"WI","664"
3344,"NM","366"
3344,"MA","1030"
3344,"GA","1146"
3344,"NE","428"
3344,"MI","1067"
3344,"NC","2999"
3344,"NH","289"
3344,"CT","1268"
3344,"PA","2219"
3344,"NY","3492"
3344,"FL","2438"
3344,"OH","2143"
3344,"IN","1694"
3344,"RI","622"
3344,"IL","2092"
3344,"UT","890"
3344,"CA","3936"
3344,"NJ","1257"
3345,"MX","165"
3345,"FL","2438"
3345,"TN","1944"
3345,"KS","555"
3345,"NJ","1257"
3345,"CA","3936"
3345,"IA","697"
3345,"IL","2092"
3345,"OH","2143"
3345,"VI","118"
3345,"NC","2999"
3345,"NE","428"
3345,"PA","2219"
3345,"BA","109"
3345,"WI","664"
3345,"IN","1694"
3345,"KY","1069"
3345,"MN","197"
3345,"MI","1067"
3345,"MD","1401"
3345,"CT","1268"
3345,"AL","1336"
3345,"HI","272"
3346,"MO","692"
3346,"MA","1030"
3346,"VA","2153"
3346,"CA","3936"
3346,"NV","887"
3346,"OH","2143"
3346,"DC","580"
3346,"NJ","1257"
3346,"CT","1268"
3346,"PA","2219"
3346,"MD","1401"
3346,"NY","3492"
3346,"IN","1694"
3346,"MI","1067"
3346,"VT","159"
3346,"FL","2438"
3346,"RI","622"
3347,"NC","2999"
3347,"SC","1673"
3347,"FL","2438"
3347,"VA","2153"
3347,"NV","887"
3347,"TN","1944"
3348,"VT","159"
3348,"FL","2438"
3348,"NC","2999"
3348,"RI","622"
3348,"MA","1030"
3348,"NY","3492"
3348,"VA","2153"
3348,"MO","692"
3348,"PA","2219"
3348,"CT","1268"
3348,"NJ","1257"
3348,"NH","289"
3348,"ME","168"
3349,"AR","928"
3349,"AL","1336"
3349,"AZ","600"
3349,"TX","3677"
3349,"CO","820"
3349,"TN","1944"
3349,"GA","1146"
3349,"WV","335"
3349,"LA","1730"
3349,"KY","1069"
3349,"SC","1673"
3349,"NC","2999"
3349,"MS","846"
3349,"OK","710"
3349,"DC","580"
3349,"IN","1694"
3349,"FL","2438"
3349,"IL","2092"
3350,"MO","692"
3350,"AL","1336"
3350,"VA","2153"
3350,"CT","1268"
3350,"NJ","1257"
3350,"GA","1146"
3350,"KY","1069"
3350,"RI","622"
3350,"DC","580"
3350,"MA","1030"
3350,"FL","2438"
3350,"SC","1673"
3350,"NC","2999"
3350,"MD","1401"
3350,"NY","3492"
3350,"PA","2219"
3350,"MX","165"
3350,"IN","1694"
3351,"DC","580"
3351,"PA","2219"
3351,"VA","2153"
3351,"RI","622"
3351,"FL","2438"
3351,"MA","1030"
3351,"MD","1401"
3351,"CT","1268"
3351,"NJ","1257"
3351,"DE","285"
3351,"NY","3492"
3352,"NJ","1257"
3352,"OH","2143"
3352,"DE","285"
3352,"VA","2153"
3352,"CT","1268"
3352,"PA","2219"
3352,"KY","1069"
3352,"NV","887"
3352,"CA","3936"
3352,"NC","2999"
3352,"MA","1030"
3352,"RI","622"
3352,"MD","1401"
3352,"GA","1146"
3352,"NY","3492"
3352,"FL","2438"
3353,"WI","664"
3353,"NJ","1257"
3353,"IN","1694"
3353,"NC","2999"
3353,"BA","109"
3353,"NE","428"
3353,"NV","887"
3353,"BC","21"
3353,"MD","1401"
3353,"VI","118"
3353,"CT","1268"
3353,"MA","1030"
3353,"MI","1067"
3353,"TX","3677"
3353,"OH","2143"
3353,"LA","1730"
3353,"FL","2438"
3353,"PR","75"
3353,"VA","2153"
3353,"AL","1336"
3353,"PA","2219"
3353,"IL","2092"
3353,"DC","580"
3353,"AR","928"
3353,"RI","622"
3353,"NY","3492"
3354,"FL","2438"
3354,"MD","1401"
3354,"DE","285"
3354,"SC","1673"
3354,"NC","2999"
3354,"DC","580"
3354,"VA","2153"
3354,"GA","1146"
3355,"BA","109"
3355,"AR","928"
3355,"IL","2092"
3355,"MO","692"
3355,"CA","3936"
3355,"TN","1944"
3355,"UT","890"
3355,"NE","428"
3355,"SD","352"
3355,"OK","710"
3355,"WI","664"
3355,"MN","197"
3355,"FL","2438"
3355,"DC","580"
3355,"LA","1730"
3355,"WA","886"
3355,"MT","310"
3355,"ND","263"
3355,"IA","697"
3355,"KS","555"
3355,"IN","1694"
3355,"NY","3492"
3355,"VI","118"
3355,"OH","2143"
3355,"NV","887"
3355,"MX","165"
3355,"CO","820"
3355,"MI","1067"
3356,"MI","1067"
3356,"AR","928"
3356,"WV","335"
3356,"KY","1069"
3356,"GA","1146"
3356,"NV","887"
3356,"MO","692"
3356,"TN","1944"
3356,"IL","2092"
3356,"IN","1694"
3356,"IA","697"
3356,"KS","555"
3357,"NH","289"
3357,"BA","109"
3357,"PA","2219"
3357,"VA","2153"
3357,"NV","887"
3357,"MA","1030"
3357,"CT","1268"
3357,"NJ","1257"
3357,"MD","1401"
3357,"WA","886"
3357,"FL","2438"
3357,"RI","622"
3357,"ME","168"
3357,"PR","75"
3357,"NY","3492"
3358,"LA","1730"
3358,"AR","928"
3358,"TX","3677"
3358,"MS","846"
3358,"MO","692"
3358,"VA","2153"
3358,"CA","3936"
3358,"NY","3492"
3359,"LA","1730"
3359,"NJ","1257"
3359,"IN","1694"
3359,"IL","2092"
3359,"MS","846"
3359,"TN","1944"
3359,"NY","3492"
3359,"CO","820"
3359,"GA","1146"
3359,"AL","1336"
3359,"SC","1673"
3359,"NC","2999"
3359,"KY","1069"
3359,"VA","2153"
3360,"MT","310"
3360,"VA","2153"
3360,"IL","2092"
3360,"WA","886"
3360,"NV","887"
3360,"CO","820"
3360,"NY","3492"
3360,"HI","272"
3360,"UT","890"
3360,"CA","3936"
3360,"OR","670"
3360,"ID","431"
3361,"CA","3936"
3361,"HI","272"
3361,"NV","887"
3361,"NM","366"
3361,"CO","820"
3361,"UT","890"
3361,"TX","3677"
3361,"NJ","1257"
3361,"WY","142"
3361,"ID","431"
3361,"AZ","600"
3362,"NV","887"
3362,"TX","3677"
3362,"WA","886"
3362,"BC","21"
3362,"UT","890"
3362,"FL","2438"
3362,"CO","820"
3362,"CA","3936"
3362,"NM","366"
3362,"ID","431"
3362,"NY","3492"
3362,"OR","670"
3363,"NV","887"
3363,"CA","3936"
3363,"NM","366"
3363,"TX","3677"
3363,"WY","142"
3363,"CO","820"
3363,"UT","890"
3363,"HI","272"
3364,"MX","165"
3364,"AZ","600"
3364,"NV","887"
3364,"NM","366"
3364,"HI","272"
3364,"NY","3492"
3364,"CA","3936"
3364,"OR","670"
3364,"WA","886"
3364,"TX","3677"
3365,"CO","820"
3365,"NV","887"
3365,"UT","890"
3365,"OR","670"
3365,"MX","165"
3365,"CA","3936"
3365,"IL","2092"
3366,"DE","285"
3366,"NC","2999"
3366,"MD","1401"
3366,"SC","1673"
